FoodID	taxonomy	Main.food.description
24127210.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;Chicken_breast_fried_coated_skin_coating_eaten_from_pre_cooked	Chicken breast fried coated skin coating eaten from pre cooked
24127211.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;Chicken_breast_fried_coated_skin_coating_not_eaten_from_pre_cooked	Chicken breast fried coated skin coating not eaten from pre cooked
24127220.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;Chicken_breast_fried_coated_skin_coating_eaten_from_fast_food_restaurant	Chicken breast fried coated skin coating eaten from fast food restaurant
24127500.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;Chicken_breast_baked_coated_skin_coating_eaten	Chicken breast baked coated skin coating eaten
24130210.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;Chicken_leg_drumstick_and_thigh_NS_as_to_cooking_method_skin_eaten	Chicken leg drumstick and thigh NS as to cooking method skin eaten
24133220.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;Chicken_leg_drumstick_and_thigh_stewed_skin_not_eaten	Chicken leg drumstick and thigh stewed skin not eaten
24142500.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;Chicken_drumstick_grilled_without_sauce_skin_eaten	Chicken drumstick grilled without sauce skin eaten
24143210.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;Chicken_drumstick_stewed_skin_eaten	Chicken drumstick stewed skin eaten
24144301.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;Chicken_drumstick_sauteed_skin_not_eaten	Chicken drumstick sauteed skin not eaten
24147320.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;Chicken_drumstick_fried_coated_skin_coating_eaten_from_fast_food_restaurant	Chicken drumstick fried coated skin coating eaten from fast food restaurant
24150210.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;Chicken_thigh_NS_as_to_cooking_method_skin_eaten	Chicken thigh NS as to cooking method skin eaten
24150220.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;Chicken_thigh_NS_as_to_cooking_method_skin_not_eaten	Chicken thigh NS as to cooking method skin not eaten
24152231.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;Chicken_thigh_baked_broiled_or_roasted_skin_not_eaten_from_raw	Chicken thigh baked broiled or roasted skin not eaten from raw
