FoodID	taxonomy	Main.food.description
71801000.0	L1_Vegetables;Potato_soup_NS_as_to_made_with_milk_or_water	Potato soup NS as to made with milk or water
71801010.0	L1_Vegetables;Potato_soup_cream_of_prepared_with_milk	Potato soup cream of prepared with milk
71801020.0	L1_Vegetables;Potato_soup_prepared_with_water	Potato soup prepared with water
71801100.0	L1_Vegetables;Potato_and_cheese_soup	Potato and cheese soup
71803010.0	L1_Vegetables;Potato_chowder	Potato chowder
71851010.0	L1_Vegetables;Plantain_soup_Puerto_Rican_style	Plantain soup Puerto Rican style
71900100.0	L1_Vegetables;Plantain_boiled_NS_as_to_green_or_ripe	Plantain boiled NS as to green or ripe
71900200.0	L1_Vegetables;Plantain_fried_NS_as_to_green_or_ripe	Plantain fried NS as to green or ripe
71901010.0	L1_Vegetables;Green_plantains_boiled	Green plantains boiled
71901110.0	L1_Vegetables;Fried_green_plantain_Puerto_Rican_style	Fried green plantain Puerto Rican style
71905000.0	L1_Vegetables;Ripe_plantain_raw	Ripe plantain raw
71905010.0	L1_Vegetables;Ripe_plantain_boiled	Ripe plantain boiled
71905120.0	L1_Vegetables;Plantain_ripe_rolled_in_flour_fried	Plantain ripe rolled in flour fried
71905410.0	L1_Vegetables;Plantain_chips	Plantain chips
71910110.0	L1_Vegetables;Green_banana_cooked_in_salt_water	Green banana cooked in salt water
71930090.0	L1_Vegetables;Cassava_cooked_NS_as_to_fat_added_in_cooking	Cassava cooked NS as to fat added in cooking
71930100.0	L1_Vegetables;Cassava_cooked_fat_not_added_in_cooking	Cassava cooked fat not added in cooking
71930120.0	L1_Vegetables;Cassava_cooked_fat_added_in_cooking_NS_as_to_type_of_fat	Cassava cooked fat added in cooking NS as to type of fat
71962010.0	L1_Vegetables;Dasheen_boiled	Dasheen boiled
71962040.0	L1_Vegetables;Taro_baked	Taro baked
71970120.0	L1_Vegetables;Starchy_vegetables_including_tannier_white_sweet_potato_and_yam_with_green_or_ripe_plantains_Puerto_Rican_style	Starchy vegetables including tannier white sweet potato and yam with green or ripe plantains Puerto Rican style
71970130.0	L1_Vegetables;Starchy_vegetables_including_tannier_white_sweet_potato_and_yam_no_plantain_Puerto_Rican_style	Starchy vegetables including tannier white sweet potato and yam no plantain Puerto Rican style
71980200.0	L1_Vegetables;Taro_chips	Taro chips
72101100.0	L1_Vegetables;Beet_greens_raw	Beet greens raw
72104210.0	L1_Vegetables;Chard_cooked_fat_not_added_in_cooking	Chard cooked fat not added in cooking
72107100.0	L1_Vegetables;Collards_raw	Collards raw
72107200.0	L1_Vegetables;Collards_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking	Collards cooked NS as to form NS as to fat added in cooking
72107201.0	L1_Vegetables;Collards_cooked_from_fresh_NS_as_to_fat_added_in_cooking	Collards cooked from fresh NS as to fat added in cooking
72107202.0	L1_Vegetables;Collards_cooked_from_frozen_NS_as_to_fat_added_in_cooking	Collards cooked from frozen NS as to fat added in cooking
72107203.0	L1_Vegetables;Collards_cooked_from_canned_NS_as_to_fat_added_in_cooking	Collards cooked from canned NS as to fat added in cooking
72107210.0	L1_Vegetables;Collards_cooked_NS_as_to_form_fat_not_added_in_cooking	Collards cooked NS as to form fat not added in cooking
72107211.0	L1_Vegetables;Collards_cooked_from_fresh_fat_not_added_in_cooking	Collards cooked from fresh fat not added in cooking
72107212.0	L1_Vegetables;Collards_cooked_from_frozen_fat_not_added_in_cooking	Collards cooked from frozen fat not added in cooking
72107213.0	L1_Vegetables;Collards_cooked_from_canned_fat_not_added_in_cooking	Collards cooked from canned fat not added in cooking
72107220.0	L1_Vegetables;Collards_cooked_NS_as_to_form_fat_added_in_cooking_NS_as_to_type_of_fat	Collards cooked NS as to form fat added in cooking NS as to type of fat
72107221.0	L1_Vegetables;Collards_cooked_from_fresh_fat_added_in_cooking_NS_as_to_type_of_fat	Collards cooked from fresh fat added in cooking NS as to type of fat
72107223.0	L1_Vegetables;Collards_cooked_from_canned_fat_added_in_cooking_NS_as_to_type_of_fat	Collards cooked from canned fat added in cooking NS as to type of fat
72110221.0	L1_Vegetables;Cress_cooked_from_fresh_fat_added_in_cooking_NS_as_to_type_of_fat	Cress cooked from fresh fat added in cooking NS as to type of fat
72113100.0	L1_Vegetables;Dandelion_greens_raw	Dandelion greens raw
72113210.0	L1_Vegetables;Dandelion_greens_cooked_fat_not_added_in_cooking	Dandelion greens cooked fat not added in cooking
72116000.0	L1_Vegetables;Romaine_lettuce_raw	Romaine lettuce raw
72118200.0	L1_Vegetables;Greens_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking	Greens cooked NS as to form NS as to fat added in cooking
72118201.0	L1_Vegetables;Greens_cooked_from_fresh_NS_as_to_fat_added_in_cooking	Greens cooked from fresh NS as to fat added in cooking
72118202.0	L1_Vegetables;Greens_cooked_from_frozen_NS_as_to_fat_added_in_cooking	Greens cooked from frozen NS as to fat added in cooking
72118210.0	L1_Vegetables;Greens_cooked_NS_as_to_form_fat_not_added_in_cooking	Greens cooked NS as to form fat not added in cooking
72118211.0	L1_Vegetables;Greens_cooked_from_fresh_fat_not_added_in_cooking	Greens cooked from fresh fat not added in cooking
72118213.0	L1_Vegetables;Greens_cooked_from_canned_fat_not_added_in_cooking	Greens cooked from canned fat not added in cooking
72118220.0	L1_Vegetables;Greens_cooked_NS_as_to_form_fat_added_in_cooking_NS_as_to_type_of_fat	Greens cooked NS as to form fat added in cooking NS as to type of fat
72118221.0	L1_Vegetables;Greens_cooked_from_fresh_fat_added_in_cooking_NS_as_to_type_of_fat	Greens cooked from fresh fat added in cooking NS as to type of fat
72118223.0	L1_Vegetables;Greens_cooked_from_canned_fat_added_in_cooking_NS_as_to_type_of_fat	Greens cooked from canned fat added in cooking NS as to type of fat
72119200.0	L1_Vegetables;Kale_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking	Kale cooked NS as to form NS as to fat added in cooking
72119211.0	L1_Vegetables;Kale_cooked_from_fresh_fat_not_added_in_cooking	Kale cooked from fresh fat not added in cooking
72119213.0	L1_Vegetables;Kale_cooked_from_canned_fat_not_added_in_cooking	Kale cooked from canned fat not added in cooking
72119221.0	L1_Vegetables;Kale_cooked_from_fresh_fat_added_in_cooking_NS_as_to_type_of_fat	Kale cooked from fresh fat added in cooking NS as to type of fat
72122100.0	L1_Vegetables;Mustard_greens_raw	Mustard greens raw
72122200.0	L1_Vegetables;Mustard_greens_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking	Mustard greens cooked NS as to form NS as to fat added in cooking
