Var	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26
PF_LEGUMES	-0.326407770436166	0.0988194911998778	-0.108742803915989	-0.12199439890543	-0.203403003013767	-0.0899365362940248	-0.269912875364232	-0.070294491620816	-0.28642678301043	-0.178467018423014	-0.0536864438414876	-0.156581113673639	0.0604046851536845	0.139623919637611	-0.0402452380225019	0.0752862603290789	-0.0113052366144627	0.0156261827652226	-0.416142251877327	-0.0767463743119516	0.423309590913181	0.126093017934599	0.39290478579284	-0.146713053283266	-0.0870733494681342	4.99318000901337e-15
G_TOTAL	0.185648290218665	0.347409755294443	-0.0407031705578729	0.0779709443843397	-0.206258357367504	-0.205635517777093	0.0313449023300212	-0.170578667532327	-0.0899258989040797	0.0357069188283012	0.0284413882281211	-0.103340850161438	0.163850805055756	0.109968828788487	0.0477188831209174	0.303260474260731	-0.10032660995221	-0.187223437726312	0.173676559376254	-0.143956916290137	0.00207874864109926	0.282170037040517	-0.246558096070476	-0.345695443451427	0.460691973606494	-2.41019969448651e-14
G_WHOLE	-0.336344998029885	0.158769663314168	0.0252513780788669	0.0154670084473181	0.0342668398285276	-0.210210674107375	0.227103192480467	0.26809128361311	0.0902658850341892	-0.134924695479177	-0.143336546720011	0.0777739692414565	0.0632140964217568	0.0606152840022679	-0.0478505995173981	0.00739557980209259	-0.376109540344723	0.0362805673864623	0.263246936020116	0.410486369961863	0.342652527563026	0.171544837826103	-0.248467348002311	0.069864928413932	-0.187046183454688	9.67200202354031e-15
PF_TOTAL	0.155040484372184	-0.38419739839177	0.134968961016204	0.166862090888681	0.0260139727675557	0.00920783493485186	0.155577472234472	0.0626472718309271	-0.0751189981524445	-0.00433030763081326	-0.0996190067388857	-0.15355581912815	0.184105864351813	0.114212317429191	-0.100150883539122	-0.0791120328067855	-0.119922666397396	0.145220355332801	-0.0957918319915035	0.00887100291060572	-0.0140780114961298	0.255124820318092	0.0596935223576334	-0.078972695059832	0.0546596997199504	-0.403366610442389
PF_MEAT	0.223161213259615	0.0382441785229168	-0.0705094689345465	0.0159752723710221	0.258432399173931	0.359058561487002	-0.0285861794379185	0.257838690720207	-0.279513880095617	-0.163123932035385	-0.0937705579447156	-0.338664591400595	-0.261262559264092	-0.0515312905278989	-0.037000113721835	0.0253302600297503	-0.287996837289342	0.38264870328085	0.106932273939318	-4.31404173322873e-05	0.0936539007787728	-0.0297621660090586	0.055216274494197	-0.0801592503827051	0.265640161198056	0.12268027936847
PF_CUREDMEAT	0.180623165582676	-0.0325519524523347	0.13383540261564	-0.0342189361534951	-0.0486894132937087	-0.159034469848854	-0.322346169910808	0.0806141517954661	0.532261238658305	0.429742592048426	-0.10540109146345	-0.172768299994359	-0.162784036175137	0.168700178496439	-0.00875090141349066	-0.178671097144477	-0.158350614780373	0.113985544717149	-0.240704916371335	0.0820856920400852	0.106978324148729	0.238506321279035	0.00599325880134417	0.0221200060561548	0.104331492260673	0.0973754196279012
PF_POULT	0.0984562324966484	-0.163481622653093	0.128560725432834	-0.000243751031898488	-0.284247658687484	0.153403717645916	0.295680054183067	0.318892929072489	-0.33816608932936	0.307156127821874	-0.155515272317266	-0.031837057673841	-0.206646418381998	-0.0855139164294913	0.0634033481436287	0.125163300108148	0.237046395670885	-0.304393821536976	-0.229093384779245	0.255844481205716	0.0314946727781418	0.173801680362006	-0.0986336961649653	-0.0787440462050728	-0.0724706169370022	0.0974588166217167
PF_SEAFD_HI	0.0752861546335339	-0.341849036512916	0.180903887902746	0.0556299483088491	-0.056101755505885	-0.0206537044369116	-0.090996635648243	0.117417743608299	-0.100885739960229	-0.317806943296179	0.172504796258602	0.277473110020714	0.358498941931137	0.210428832517539	0.0830789072919753	-0.0365764685858315	-0.113462359144612	0.167243528966897	-0.129741567843254	-0.0508808852006652	-0.225489988948088	0.296625612979498	-0.100878502116349	-0.0565930954368703	-0.0572302876171103	0.249001934094615
PF_EGGS	0.122108893829359	-0.233686419737755	0.0422450789511505	0.124441984027041	0.17787806867976	-0.367036505097485	0.163841208488839	-0.282195341716935	-0.244312687702838	-0.0198458204022082	0.0335082304004708	-0.24691260659909	-0.168089160762377	0.267667374159505	-0.132021417962329	-0.283355079706881	0.0228173754035727	-0.115472404294941	-0.0376362197173552	-0.171759860883485	0.265762354237915	-0.225074656904956	-0.332958334016879	0.00888732264252926	-0.113968438011161	0.0970774793292718
PF_SOY	-0.0164017416558556	-0.138443677353292	-0.360312750369986	0.0261410847536377	0.196989775449437	0.0641247040284352	0.0904701832521443	-0.28784931533696	-0.156788565266079	0.374543110160961	0.380286711790355	-0.0625784433674727	0.100420894013186	0.168484412675073	-0.0795206736865244	0.0666284641500644	-0.110651892287718	-0.0507052463990569	0.188700007040003	0.336313529959307	-0.0425642104751386	0.243888065208903	0.312369323875031	0.11867318214541	-0.0335828686282629	0.06988422701156
PF_NUTSDS	-0.125265493895429	-0.080436570581541	0.337902014865282	-0.19253799921784	-0.0709413721603741	0.0391360156116353	0.179807946227517	0.0193925178705611	0.107088713330442	0.205672711907917	0.19942159259792	-0.418464301375765	0.423210503668059	-0.37486263977574	-0.240107260944446	0.11671377254309	-0.0603115760326879	0.0819884918328142	0.0882022999883652	-0.199717376782834	0.0939501190874331	-0.102275274595752	0.0247237405030529	-0.0839003898739042	-0.122964239936029	0.0923399918259195
D_TOTAL	0.289533589741626	0.178969320127646	0.229610584047145	-0.120867812089684	0.210450344957007	-0.138842453939922	0.0650647916270699	-0.0738016159508965	0.0184559491984364	-0.202327285287622	0.0653559817701022	0.0215532108975331	0.0498450266666126	-0.00963395870359307	-0.196589164334646	0.256390969457403	0.493935235978685	0.21680537106374	-0.0840653037023698	0.211588520918086	0.224082583804352	0.196409650078838	0.0169470008534636	0.381828739640145	0.113605818270992	-6.4490518407452e-15
D_MILK	0.203907549227215	-0.0105025241656977	0.111612507747925	-0.201014356804571	0.492490931136826	-0.00473290060601804	-0.105292188129519	-0.00661954981681125	0.0230570172922566	-0.164536712442521	-0.0854427614627805	-0.00583917483905179	0.0340116136660579	-0.295270639062832	0.204991920962497	-0.12542985491279	-0.128098040660228	-0.548748845204164	0.0233365098832829	-0.0819324746235501	0.107269662505497	0.298308921009887	0.147915355643309	-0.090729351360345	-0.123754691393901	6.79449710312099e-15
D_YOGURT	-0.147335167414977	0.112188840071279	0.135004422728364	0.0797576961665769	0.182349379498116	0.0810462071987499	0.39973952003501	0.333619179738904	0.268368957087063	-0.0816753740398381	0.366861820467896	0.0146103909313982	-0.162992775712807	0.412839648501423	-0.0232882460471048	0.0818447371543495	0.0160141436935765	-0.209591460106758	-0.131981141808244	-0.244961312179288	0.0294327037414485	-0.0553178325027771	0.248705118058504	-0.0644994844597311	0.144625350413725	-7.47268900127775e-15
OILS	0.0895388914818598	-0.115529157679847	-0.00300212697094939	-0.380756316731939	-0.194921663316986	-0.357339902669173	0.276572649325918	0.0139676314034116	-0.0936057970712134	-0.0263525992550066	0.131811705437458	0.22002588885362	-0.0516781135175557	-0.241340071592019	0.122523396991875	-0.293125601095927	-0.196496017248786	0.0746157199381018	-0.0692020135358873	0.108040596388345	0.0483565756561937	-0.155647688682654	0.24176135383663	0.0597134167522248	0.452732220242597	-2.37405852866256e-14
SOLID_FATS	0.375617384182794	0.190347280114856	0.108799801673513	-0.0486755657902595	-0.00700121211148716	-0.113941033861574	0.05481092865676	-0.00473769074837473	0.0478091775172974	-0.0799774221461432	-0.0550207925082147	-0.157353156376514	0.209152034245825	0.240480448529352	0.234041527703934	0.060179604031984	-0.0226081818411355	0.0317466100697676	-0.0366059495262508	0.410347144419792	-0.122886668127014	-0.405394094832538	0.221638799716155	-0.338779170595445	-0.285286409576342	1.58116323431596e-14
ADD_SUGARS	0.218314651639715	0.312991964236966	0.048978912674454	-0.0390685915219981	-0.107939035660004	-0.245748516835128	0.153623628725683	0.112791385454201	-0.226412369534665	0.193415033561579	-0.124468432777558	0.0970623857444552	-0.118185912351023	0.0635626375409452	-0.0147344842710988	-0.0320708442688771	-0.133564949798938	0.1936826681091	0.167632753316486	-0.424822683563444	-0.170546195902252	0.213246930738673	0.247903552813468	0.207722465484681	-0.407617831069989	2.12691363444391e-14
