"Sample"	"X83755"	"X83820"	"X83894"	"X83944"	"X84042"	"X84108"	"X84109"	"X84226"	"X84239"	"X84265"	"X84302"	"X84424"	"X84443"	"X84481"	"X84551"	"X84575"	"X84609"	"X84804"	"X84817"	"X85054"	"X85061"	"X85109"	"X85120"	"X85215"	"X85491"	"X85562"	"X85571"	"X85598"	"X85669"	"X85681"	"X85684"	"X85735"	"X85740"	"X85875"	"X85900"	"X85918"	"X85928"	"X86334"	"X86335"	"X86433"	"X86435"	"X86451"	"X86480"	"X86500"	"X86505"	"X86515"	"X86558"	"X86565"	"X86573"	"X86581"	"X86657"	"X86662"	"X86674"	"X86699"	"X86732"	"X86806"	"X86831"	"X86859"	"X86875"	"X86878"	"X86913"	"X86949"	"X86982"	"X86987"	"X87064"	"X87114"	"X87175"	"X87186"	"X87198"	"X87215"	"X87228"	"X87256"	"X87417"	"X87688"	"X87987"	"X88002"	"X88019"	"X88021"	"X88054"	"X88173"	"X88191"	"X88253"	"X88303"	"X88320"	"X88329"	"X88441"	"X88516"	"X88544"	"X88692"	"X88719"	"X88764"	"X88838"	"X89079"	"X89103"	"X89144"	"X89173"	"X89184"	"X89237"	"X89320"	"X89352"	"X89371"	"X89490"	"X89551"	"X89633"	"X89649"	"X89650"	"X89803"	"X89822"	"X89902"	"X89909"	"X90021"	"X90046"	"X90088"	"X90158"	"X90171"	"X90341"	"X90367"	"X90432"	"X90481"	"X90511"	"X90594"	"X90694"	"X90739"	"X90772"	"X90824"	"X91004"	"X91099"	"X91166"	"X91220"	"X91343"	"X91440"	"X91461"	"X91538"	"X91584"	"X91733"	"X91747"	"X91950"	"X92019"	"X92024"	"X92048"	"X92103"	"X92105"	"X92135"	"X92139"	"X92185"	"X92188"	"X92283"	"X92286"	"X92491"	"X92561"	"X92883"	"X92954"	"X92989"	"X92990"	"X92993"	"X93051"	"X93107"	"X93109"	"X93143"	"X93146"	"X93220"	"X93304"	"X93337"	"X93435"	"X93565"
"X88838"	0.980392156862745	0.957446808510638	0.96969696969697	1	0.918918918918919	0.925	0.953488372093023	0.949152542372881	0.888888888888889	0.870967741935484	0.916666666666667	0.96	0.944444444444444	0.941176470588235	0.931818181818182	0.955555555555556	0.9	0.954545454545455	0.942307692307692	0.909090909090909	0.90625	0.957446808510638	0.886363636363636	0.928571428571429	0.90625	0.931818181818182	0.921052631578947	0.951219512195122	0.964285714285714	0.977777777777778	0.891304347826087	0.931034482758621	0.916666666666667	0.945454545454545	0.941176470588235	0.878048780487805	0.9375	0.974358974358974	0.864864864864865	0.890909090909091	0.888888888888889	0.955555555555556	0.866666666666667	0.787878787878788	0.882352941176471	0.904761904761905	0.931034482758621	0.916666666666667	0.923076923076923	0.854166666666667	0.978723404255319	0.978260869565217	0.945945945945946	0.975	0.914285714285714	0.964285714285714	0.947368421052632	0.944444444444444	0.971428571428571	0.951219512195122	0.868421052631579	0.930232558139535	0.958333333333333	0.967741935483871	0.941176470588235	0.976190476190476	0.945945945945946	0.894736842105263	0.938775510204082	0.96875	0.973684210526316	0.941176470588235	0.78125	0.931818181818182	0.891891891891892	0.957446808510638	0.980392156862745	0.941176470588235	0.95	0.975609756097561	0.945454545454545	0.933333333333333	0.890909090909091	0.904761904761905	0.942857142857143	0.939393939393939	0.896551724137931	0.966666666666667	0.95	0.857142857142857	0.921052631578947	0	0.897435897435897	0.947368421052632	0.952380952380952	0.951612903225806	0.942307692307692	0.958333333333333	0.980392156862745	0.96078431372549	0.955555555555556	0.954545454545455	0.930232558139535	0.909090909090909	0.931818181818182	0.884615384615385	0.979591836734694	0.959183673469388	0.948717948717949	0.9375	0.931818181818182	0.957446808510638	0.894736842105263	0.818181818181818	0.9375	1	0.959183673469388	0.977272727272727	0.979166666666667	0.957446808510638	1	0.978723404255319	0.916666666666667	0.95	0.916666666666667	0.971428571428571	0.927272727272727	0.979591836734694	0.947368421052632	0.945945945945946	0.939393939393939	0.955882352941177	0.916666666666667	0.896551724137931	0.757575757575758	0.891891891891892	0.979166666666667	0.925	0.903225806451613	0.953488372093023	0.90625	0.94	0.923076923076923	0.914285714285714	0.926829268292683	0.96969696969697	0.888888888888889	0.861111111111111	0.863636363636364	0.909090909090909	0.91304347826087	0.886363636363636	0.764705882352941	0.96551724137931	0.914893617021277	0.904761904761905	0.96875	0.941176470588235	0.930232558139535	0.947368421052632	0.9	0.944444444444444	0.837837837837838	0.956521739130435	0.888888888888889
"X89079"	0.886792452830189	0.88	0.975	1	0.931818181818182	0.91304347826087	0.938775510204082	0.904761904761905	0.919354838709677	0.95	0.930232558139535	0.964912280701754	0.875	0.868421052631579	0.897959183673469	0.897959183673469	0.926470588235294	0.847826086956522	0.912280701754386	0.9	0.95	0.943396226415094	0.923076923076923	0.972222222222222	0.923076923076923	0.941176470588235	0.883720930232558	0.958333333333333	0.879310344827586	0.918367346938776	0.905660377358491	0.972972972972973	0.930232558139535	0.951612903225806	0.868421052631579	0.96078431372549	0.905660377358491	0.955555555555556	0.833333333333333	0.903225806451613	0.880952380952381	0.941176470588235	0.884615384615385	0.931818181818182	0.928571428571429	0.94	0.882352941176471	0.930232558139535	0.967213114754098	0.892857142857143	0.9	0.941176470588235	0.954545454545455	0.956521739130435	0.902439024390244	0.971428571428571	0.906976744186046	0.928571428571429	0.951219512195122	0.91304347826087	0.936170212765957	0.847826086956522	0.924528301886792	0.916666666666667	0.951219512195122	0.936170212765957	0.904761904761905	0.911111111111111	0.907407407407407	0.974358974358974	0.977777777777778	0.976190476190476	0.930232558139535	0.897959183673469	0.956521739130435	0.943396226415094	0.964912280701754	0.897435897435897	0.86046511627907	0.957446808510638	0.898305084745763	0.973684210526316	0.9375	0.918367346938776	0.952380952380952	0.894736842105263	0.818181818181818	0.882352941176471	0.911111111111111	0.962264150943396	0.956521739130435	0.897435897435897	0	0.955555555555556	0.957142857142857	0.941176470588235	0.892857142857143	0.903846153846154	0.982758620689655	0.928571428571429	0.941176470588235	0.96078431372549	0.918367346938776	0.854166666666667	0.92	0.941176470588235	0.924528301886792	0.982456140350877	0.909090909090909	0.921052631578947	0.897959183673469	0.943396226415094	0.804878048780488	0.85	0.921052631578947	0.921052631578947	0.945454545454545	0.96	0.923076923076923	0.88	0.96969696969697	0.942307692307692	0.904761904761905	0.911111111111111	0.878048780487805	0.976190476190476	0.9	0.944444444444444	0.931818181818182	0.954545454545455	0.95	0.945945945945946	0.878048780487805	0.945945945945946	0.857142857142857	0.909090909090909	0.943396226415094	0.91304347826087	0.861111111111111	0.893617021276596	0.894736842105263	0.909090909090909	0.86046511627907	0.875	0.959183673469388	0.948717948717949	0.878787878787879	0.909090909090909	0.982142857142857	0.897435897435897	0.944444444444444	0.923076923076923	0.934782608695652	0.911764705882353	0.945454545454545	0.872340425531915	0.947368421052632	0.925	0.94	0.931818181818182	0.918918918918919	0.928571428571429	0.91304347826087	0.962264150943396	0.901639344262295
"X89103"	0.962962962962963	0.96078431372549	0.972972972972973	0.977777777777778	0.9	0.880952380952381	0.979166666666667	0.9	0.967741935483871	0.945945945945946	0.868421052631579	0.962962962962963	0.975609756097561	0.974358974358974	0.98	0.866666666666667	0.970588235294118	0.888888888888889	0.927272727272727	0.980392156862745	0.945945945945946	0.96078431372549	0.96078431372549	1	0.945945945945946	0.959183673469388	0.928571428571429	0.955555555555556	0.983606557377049	0.958333333333333	0.942307692307692	0.970588235294118	0.897435897435897	0.949152542372881	0.888888888888889	0.958333333333333	0.92156862745098	0.952380952380952	0.954545454545455	0.934426229508197	0.926829268292683	0.959183673469388	0.981481481481482	0.952380952380952	0.95	0.958333333333333	1	0.925	1	0.946428571428571	0.980392156862745	0.959183673469388	0.976190476190476	1	0.95	1	0.871794871794872	0.923076923076923	0.974358974358974	0.880952380952381	0.906976744186046	0.979591836734694	0.941176470588235	0.971428571428571	1	0.955555555555556	0.951219512195122	0.954545454545455	0.88	1	0.976190476190476	0.918918918918919	0.951219512195122	0.959183673469388	0.953488372093023	0.980769230769231	1	0.888888888888889	0.954545454545455	0.954545454545455	0.912280701754386	1	0.951612903225806	0.888888888888889	0.975	0.945945945945946	1	1	0.954545454545455	0.893617021276596	1	0.947368421052632	0.955555555555556	0	0.923076923076923	0.921875	0.982758620689655	0.961538461538462	0.981818181818182	0.86	0.914893617021277	0.979591836734694	0.958333333333333	0.96	0.9375	0.96875	0.961538461538462	0.981481481481482	0.953488372093023	0.944444444444444	0.914893617021277	0.980769230769231	0.878048780487805	0.925	0.944444444444444	1	0.942307692307692	1	0.96078431372549	0.918367346938776	1	1	0.951219512195122	0.977777777777778	0.925	0.974358974358974	0.932203389830508	1	0.976744186046512	1	0.973684210526316	0.958333333333333	0.951219512195122	0.971428571428571	0.928571428571429	0.953488372093023	0.980769230769231	0.955555555555556	0.972972972972973	0.934782608695652	0.973684210526316	0.963636363636364	1	0.95	0.933333333333333	1	0.96969696969697	0.953488372093023	0.981132075471698	0.947368421052632	0.981132075471698	0.980769230769231	0.930232558139535	0.96969696969697	0.962264150943396	0.979591836734694	0.942857142857143	0.974358974358974	0.936170212765957	0.952380952380952	0.972222222222222	0.833333333333333	0.955555555555556	0.916666666666667	0.933333333333333
"X89144"	0.935064935064935	0.887323943661972	0.984126984126984	0.956521739130435	0.888888888888889	0.893939393939394	0.863636363636364	0.85	0.941176470588235	0.968253968253968	0.938461538461538	0.987654320987654	0.96969696969697	1	0.973333333333333	0.9	0.896551724137931	0.898550724637681	0.881578947368421	0.945945945945946	0.934426229508197	0.932432432432432	0.946666666666667	0.96551724137931	0.968253968253968	0.884057971014493	0.955882352941177	0.942028985507246	0.886075949367089	0.944444444444444	0.934210526315789	1	0.887096774193548	0.871794871794872	0.935483870967742	0.865671641791045	0.826086956521739	0.939393939393939	0.909090909090909	0.929411764705882	0.985507246376812	0.930555555555556	0.92	0.985507246376812	0.96969696969697	0.958904109589041	0.983333333333333	0.970149253731343	0.938271604938272	0.924050632911392	0.973684210526316	1	0.938461538461538	0.955882352941177	0.985074626865672	0.927272727272727	0.970588235294118	1	0.984615384615385	0.841269841269841	0.957142857142857	0.944444444444444	0.933333333333333	0.931034482758621	0.984615384615385	0.926470588235294	0.921875	0.941176470588235	0.948717948717949	0.95	0.985294117647059	1	0.970149253731343	0.945205479452055	1	0.974025974025974	0.891891891891892	1	0.971428571428571	0.956521739130435	0.9	0.931034482758621	0.941860465116279	0.898550724637681	0.953125	0.984375	0.966666666666667	0.983333333333333	0.941176470588235	0.869565217391304	0.924242424242424	0.952380952380952	0.957142857142857	0.923076923076923	0	0.855421686746988	0.924050632911392	0.961038961038961	1	0.949367088607595	0.915492957746479	0.972972972972973	0.958904109589041	0.973684210526316	0.867647058823529	0.982758620689655	0.947368421052632	0.974683544303797	0.955882352941177	0.967741935483871	0.930555555555556	0.987179487179487	0.892307692307692	0.954545454545455	0.967741935483871	0.984126984126984	0.92	0.958333333333333	0.838235294117647	0.887323943661972	0.982142857142857	0.945945945945946	0.985294117647059	0.941176470588235	0.921875	0.984615384615385	0.952941176470588	0.918918918918919	1	1	0.984375	0.89010989010989	0.954545454545455	0.949152542372881	0.940298507462687	0.907692307692308	0.917808219178082	0.942028985507246	0.950819672131147	0.958333333333333	0.968253968253968	0.975308641975309	0.909090909090909	0.96969696969697	0.972222222222222	0.967741935483871	0.96551724137931	0.971014492753623	0.961038961038961	0.96875	0.961038961038961	0.946666666666667	0.971428571428571	0.947368421052632	0.92	0.929577464788732	0.967213114754098	0.96875	0.972972972972973	1	0.95	0.920634920634921	0.91044776119403	0.945945945945946	0.846153846153846
"X89173"	0.934210526315789	0.945945945945946	1	0.955882352941177	0.954545454545455	0.941176470588235	0.942857142857143	0.890243902439024	0.927710843373494	0.933333333333333	0.920634920634921	0.948051948051948	0.969230769230769	0.968253968253968	0.958904109589041	0.898550724637681	0.895348837209302	0.91304347826087	0.849315068493151	0.833333333333333	0.933333333333333	0.869565217391304	0.931506849315068	0.964912280701754	0.950819672131147	0.865671641791045	0.939393939393939	0.909090909090909	0.884615384615385	0.91304347826087	0.904109589041096	0.983050847457627	0.953846153846154	0.939024390243902	0.934426229508197	0.943661971830986	0.823529411764706	0.921875	0.924242424242424	0.902439024390244	0.954545454545455	0.944444444444444	0.933333333333333	0.904761904761905	0.953125	0.943661971830986	0.983050847457627	0.885245901639344	0.988095238095238	0.936708860759494	0.986842105263158	0.958904109589041	0.903225806451613	0.970588235294118	0.953125	0.964285714285714	0.970149253731343	0.936507936507937	0.984375	0.941176470588235	0.941176470588235	0.91304347826087	0.902777777777778	0.948275862068966	0.984375	0.925373134328358	0.866666666666667	0.971014492753623	0.92	0.966666666666667	0.9375	0.951612903225806	0.9375	0.972972972972973	0.970588235294118	0.96	0.875	0.968253968253968	0.924242424242424	0.985714285714286	0.951807228915663	0.948275862068966	0.96551724137931	0.91304347826087	0.88135593220339	0.984126984126984	0.966101694915254	1	0.955882352941177	0.973333333333333	0.985507246376812	0.951612903225806	0.941176470588235	0.921875	0.855421686746988	0	0.849315068493151	0.917808219178082	0.974683544303797	0.906666666666667	0.914285714285714	0.986486486486487	0.972602739726027	0.959459459459459	0.830769230769231	0.982456140350877	0.932432432432432	0.974358974358974	0.90625	0.913793103448276	0.929577464788732	0.973684210526316	0.890625	0.9375	0.983870967741935	1	0.974358974358974	0.972222222222222	0.916666666666667	0.901408450704225	0.981818181818182	1	0.96969696969697	0.907692307692308	0.920634920634921	0.968253968253968	0.886075949367089	0.932432432432432	0.985294117647059	0.96969696969697	0.984126984126984	0.91304347826087	0.920634920634921	0.966101694915254	0.870967741935484	0.923076923076923	0.869565217391304	0.971428571428571	0.95	0.895522388059702	0.915254237288136	0.962025316455696	0.924242424242424	0.953125	0.942028985507246	0.983870967741935	0.946428571428571	0.985507246376812	0.917808219178082	0.934426229508197	0.946666666666667	0.945945945945946	0.955882352941177	0.946428571428571	0.947368421052632	0.958333333333333	0.966666666666667	0.968253968253968	0.928571428571429	0.954545454545455	0.949152542372881	0.936507936507937	0.875	0.945205479452055	0.797297297297297
"X89184"	0.971014492753623	0.920634920634921	0.980769230769231	0.983333333333333	0.964912280701754	0.912280701754386	0.933333333333333	0.961538461538462	0.960526315789474	0.981132075471698	0.964285714285714	0.971014492753623	0.963636363636364	0.92156862745098	0.9	0.9	0.896103896103896	0.984375	0.895522388059702	0.864406779661017	0.981132075471698	0.953846153846154	0.96969696969697	0.979166666666667	0.961538461538462	0.862068965517241	0.947368421052632	0.983606557377049	0.915492957746479	0.968253968253968	0.90625	0.979591836734694	0.905660377358491	0.959459459459459	0.962264150943396	0.968253968253968	0.955223880597015	1	0.910714285714286	0.947368421052632	0.927272727272727	0.96875	0.888888888888889	0.927272727272727	0.944444444444444	0.968253968253968	0.936170212765957	0.945454545454545	0.943661971830986	0.942857142857143	0.969230769230769	1	0.982456140350877	0.96551724137931	0.903846153846154	1	0.964912280701754	0.963636363636364	0.981481481481482	0.949152542372881	0.966666666666667	0.951612903225806	0.954545454545455	0.98	0.981481481481482	0.983606557377049	0.905660377358491	0.929824561403509	0.955882352941177	0.938775510204082	0.982456140350877	0.942307692307692	0.964285714285714	0.96875	0.983050847457627	0.985074626865672	0.955882352941177	0.981481481481482	0.966101694915254	0.966101694915254	0.959459459459459	0.98	0.933333333333333	0.934426229508197	0.901960784313726	0.961538461538462	0.959183673469388	0.958333333333333	0.966101694915254	0.969230769230769	0.909090909090909	0.942307692307692	0.892857142857143	0.982758620689655	0.924050632911392	0.849315068493151	0	0.954545454545455	0.940298507462687	0.956521739130435	0.96875	0.968253968253968	0.951612903225806	0.953125	0.862068965517241	0.978723404255319	0.868852459016393	0.955223880597015	0.928571428571429	0.895833333333333	0.9	0.920634920634921	0.948275862068966	0.964285714285714	0.94	0.980769230769231	0.955223880597015	0.915254237288136	0.985074626865672	0.96969696969697	1	0.969230769230769	0.945454545454545	0.966101694915254	0.925925925925926	0.942307692307692	0.945945945945946	0.954545454545455	1	0.964285714285714	0.961538461538462	0.902439024390244	0.945454545454545	0.9375	0.928571428571429	0.909090909090909	0.847457627118644	0.931034482758621	0.96078431372549	0.967741935483871	0.897959183673469	0.956521739130435	0.929824561403509	0.944444444444444	0.983870967741935	0.980769230769231	0.911111111111111	0.928571428571429	0.904761904761905	0.942307692307692	0.954545454545455	0.920634920634921	0.929824561403509	1	0.923076923076923	0.951612903225806	0.980392156862745	0.981481481481482	0.898305084745763	0.982758620689655	0.938775510204082	0.963636363636364	0.912280701754386	0.919354838709677	0.902777777777778
"X89237"	0.952380952380952	0.932203389830508	1	1	0.981132075471698	0.882352941176471	0.982758620689655	0.972972972972973	0.986301369863014	0.934782608695652	0.94	0.96875	0.980392156862745	0.888888888888889	0.929824561403509	0.966101694915254	0.933333333333333	0.823529411764706	0.868852459016393	0.966666666666667	0.979166666666667	0.95	0.983870967741935	1	0.957446808510638	0.910714285714286	0.981481481481482	0.982142857142857	0.909090909090909	0.947368421052632	0.916666666666667	0.977272727272727	0.96078431372549	0.925373134328358	0.958333333333333	0.928571428571429	0.916666666666667	0.961538461538462	0.923076923076923	0.943661971830986	0.897959183673469	1	0.968253968253968	0.961538461538462	0.96	0.928571428571429	0.902439024390244	0.980769230769231	0.985507246376812	0.921875	0.949152542372881	0.966101694915254	0.872340425531915	0.981481481481482	0.938775510204082	1	0.941176470588235	0.938775510204082	0.91304347826087	0.963636363636364	0.982142857142857	0.947368421052632	1	1	0.979591836734694	1	0.980769230769231	0.943396226415094	0.96875	0.955555555555556	0.980769230769231	0.979591836734694	0.980769230769231	0.966101694915254	0.962264150943396	0.967213114754098	0.984615384615385	0.936170212765957	0.923076923076923	0.962962962962963	0.956521739130435	0.930232558139535	0.972602739726027	0.947368421052632	0.840909090909091	0.934782608695652	0.930232558139535	0.977272727272727	0.962962962962963	1	0.962264150943396	0.958333333333333	0.903846153846154	0.961538461538462	0.961038961038961	0.917808219178082	0.954545454545455	0	0.984615384615385	0.984848484848485	0.983333333333333	0.983050847457627	1	0.966666666666667	0.910714285714286	0.976190476190476	0.950819672131147	1	0.981481481481482	0.956521739130435	0.966101694915254	0.967213114754098	0.923076923076923	0.96078431372549	1	1	0.968253968253968	0.964912280701754	0.913793103448276	0.932203389830508	1	1	0.980769230769231	0.88	0.96078431372549	1	0.957142857142857	0.896551724137931	0.961538461538462	0.94	0.979166666666667	0.963414634146341	0.94	1	0.962264150943396	0.962264150943396	1	1	0.909090909090909	0.927272727272727	0.957446808510638	0.919354838709677	0.923076923076923	0.938775510204082	0.964285714285714	1	0.926829268292683	0.981481481481482	0.967741935483871	0.958333333333333	0.984126984126984	0.913793103448276	0.981818181818182	0.976744186046512	1	0.96551724137931	0.931818181818182	0.91304347826087	0.947368421052632	0.941176470588235	0.978260869565217	0.96	1	0.983606557377049	0.972222222222222
"X89320"	0.953846153846154	1	1	1	1	0.982758620689655	0.966101694915254	0.973684210526316	1	0.98	1	0.96969696969697	1	0.980392156862745	1	0.983870967741935	0.987654320987654	0.983606557377049	0.971014492753623	1	0.98	0.968253968253968	0.984375	1	0.98	0.967213114754098	0.963636363636364	0.982758620689655	0.986301369863014	0.966666666666667	0.953125	0.978260869565217	1	0.986301369863014	0.96	0.983606557377049	0.984848484848485	0.981818181818182	0.982456140350877	1	0.962962962962963	1	0.969230769230769	0.962962962962963	1	0.966666666666667	1	0.981481481481482	0.985915492957746	0.971014492753623	0.967741935483871	0.983870967741935	1	0.982142857142857	0.981132075471698	1	0.981818181818182	0.961538461538462	0.980392156862745	0.982758620689655	0.982758620689655	1	1	1	1	1	1	0.982456140350877	0.985074626865672	1	0.962264150943396	0.96	0.981481481481482	1	0.963636363636364	1	0.96969696969697	0.980392156862745	0.982456140350877	0.982456140350877	0.986301369863014	1	0.986842105263158	0.966666666666667	0.918367346938776	0.914893617021277	1	1	0.982456140350877	1	0.963636363636364	0.980392156862745	0.982758620689655	0.981818181818182	1	0.974683544303797	0.940298507462687	0.984615384615385	0	0.954545454545455	0.983870967741935	1	1	0.984126984126984	0.967213114754098	0.977272727272727	0.96875	0.984848484848485	1	0.979591836734694	0.983870967741935	0.951612903225806	0.982456140350877	0.981481481481482	0.979591836734694	1	0.953125	0.966101694915254	1	0.984375	1	1	1	1	0.981481481481482	1	0.958333333333333	1	0.943396226415094	1	1	0.976470588235294	1	1	0.944444444444444	0.982142857142857	1	0.982758620689655	0.958333333333333	0.966101694915254	1	0.970149253731343	0.982456140350877	0.941176470588235	0.983050847457627	1	1	0.982142857142857	1	0.96	1	0.984375	1	0.954545454545455	1	1	0.979166666666667	0.96	0.931034482758621	0.981818181818182	1	0.981132075471698	1	0.967741935483871	0.986666666666667
"X89352"	0.921875	0.96875	0.98	0.946428571428571	0.963636363636364	0.947368421052632	0.931034482758621	0.887323943661972	0.986842105263158	0.96	0.962962962962963	0.985294117647059	0.981481481481482	0.980769230769231	0.915254237288136	0.915254237288136	0.935897435897436	0.967213114754098	0.909090909090909	0.859649122807018	0.916666666666667	0.9	0.952380952380952	1	0.96	0.950819672131147	0.884615384615385	0.888888888888889	0.943661971830986	0.932203389830508	0.9375	0.978723404255319	0.943396226415094	0.943661971830986	0.94	0.983870967741935	0.920634920634921	0.903846153846154	0.964912280701754	0.945945945945946	0.963636363636364	0.933333333333333	0.953846153846154	0.963636363636364	0.962264150943396	0.894736842105263	0.978723404255319	0.962962962962963	0.986111111111111	0.971428571428571	0.951612903225806	0.933333333333333	0.981818181818182	0.945454545454545	0.942307692307692	0.954545454545455	0.944444444444444	0.942307692307692	0.96078431372549	0.947368421052632	0.928571428571429	0.983870967741935	0.883333333333333	0.911111111111111	0.96078431372549	0.909090909090909	0.923076923076923	0.964912280701754	0.904761904761905	0.979591836734694	0.981818181818182	0.96078431372549	0.962962962962963	0.984126984126984	0.982456140350877	0.984615384615385	0.954545454545455	0.94	0.946428571428571	0.907407407407407	0.958333333333333	1	0.945945945945946	0.913793103448276	0.981132075471698	0.938775510204082	0.979166666666667	0.978723404255319	0.964912280701754	0.916666666666667	0.982456140350877	0.96078431372549	0.928571428571429	0.86	0.949367088607595	0.906666666666667	0.956521739130435	0.984848484848485	0.954545454545455	0	0.857142857142857	0.95	0.967213114754098	0.968253968253968	0.933333333333333	0.977777777777778	0.919354838709677	0.96969696969697	0.982456140350877	0.959183673469388	0.950819672131147	0.935483870967742	0.907407407407407	0.923076923076923	0.98	0.98	0.953846153846154	1	0.952380952380952	0.918032786885246	0.976744186046512	0.984375	1	0.946428571428571	0.923076923076923	1	0.882352941176471	0.984848484848485	0.924528301886792	1	0.980392156862745	0.886075949367089	0.943396226415094	0.979166666666667	0.862745098039216	0.945454545454545	0.96875	0.96551724137931	0.959183673469388	0.912280701754386	0.980392156862745	0.970588235294118	0.946428571428571	0.942307692307692	0.983333333333333	0.98	0.978260869565217	0.925925925925926	0.936507936507937	0.96078431372549	0.984848484848485	0.952380952380952	0.964912280701754	0.931818181818182	0.920634920634921	0.967213114754098	0.958333333333333	0.980769230769231	0.932203389830508	0.982142857142857	0.888888888888889	0.9	0.909090909090909	0.934426229508197	0.9
"X89371"	0.913793103448276	0.867924528301887	0.953488372093023	0.96078431372549	0.98	0.92	0.943396226415094	0.859375	0.985714285714286	0.977777777777778	0.979591836734694	0.95	0.979166666666667	0.955555555555556	0.982456140350877	0.905660377358491	0.945205479452055	0.944444444444444	0.935483870967742	0.886792452830189	0.878048780487805	0.867924528301887	0.909090909090909	0.975	0.977777777777778	0.925925925925926	0.96	0.92	0.954545454545455	0.963636363636364	0.983606557377049	0.95	0.958333333333333	0.970149253731343	0.931818181818182	0.963636363636364	0.931034482758621	0.914893617021277	0.96078431372549	0.941176470588235	0.959183673469388	0.945454545454545	0.931034482758621	0.98	0.957446808510638	0.944444444444444	0.975609756097561	0.958333333333333	0.969230769230769	0.96875	0.982758620689655	0.964285714285714	1	0.938775510204082	0.957446808510638	0.974358974358974	1	0.957446808510638	0.955555555555556	0.961538461538462	0.92	0.982142857142857	0.929824561403509	0.976190476190476	1	0.897959183673469	0.91304347826087	0.980769230769231	0.95	0.952380952380952	0.979591836734694	0.955555555555556	0.958333333333333	0.964285714285714	0.980392156862745	0.983050847457627	0.932203389830508	0.978260869565217	0.918367346938776	0.822222222222222	0.970149253731343	0.976190476190476	0.925373134328358	0.924528301886792	0.933333333333333	0.954545454545455	0.976190476190476	0.975609756097561	0.980769230769231	0.907407407407407	0.96	0.955555555555556	0.941176470588235	0.914893617021277	0.915492957746479	0.914285714285714	0.96875	0.983333333333333	0.983870967741935	0.857142857142857	0	0.944444444444444	0.982142857142857	0.964912280701754	0.884615384615385	0.947368421052632	0.910714285714286	0.931034482758621	0.980392156862745	0.977272727272727	0.945454545454545	0.96551724137931	0.918367346938776	0.91304347826087	0.953488372093023	1	0.830188679245283	0.981818181818182	0.888888888888889	0.888888888888889	1	0.982758620689655	0.958333333333333	1	0.958333333333333	0.978260869565217	0.90625	0.948275862068966	0.9375	1	0.977777777777778	0.948717948717949	0.936170212765957	0.976190476190476	0.938775510204082	0.938775510204082	0.928571428571429	0.875	0.953488372093023	0.962962962962963	0.977777777777778	0.984126984126984	0.94	0.957446808510638	0.942307692307692	0.953488372093023	0.975	0.980392156862745	0.983333333333333	0.978260869565217	0.983333333333333	0.928571428571429	0.980769230769231	0.921052631578947	0.949152542372881	0.982142857142857	0.926829268292683	0.955555555555556	0.944444444444444	0.98	0.871794871794872	0.957446808510638	0.941176470588235	0.907407407407407	0.890625
"X89490"	1	0.946428571428571	0.976744186046512	0.96	0.979591836734694	0.918367346938776	0.92156862745098	0.985915492957746	0.939393939393939	1	0.979166666666667	0.966666666666667	0.956521739130435	1	0.944444444444444	0.963636363636364	0.972972972972973	1	0.984375	0.925925925925926	0.977272727272727	0.946428571428571	0.982758620689655	0.974358974358974	0.977272727272727	0.924528301886792	0.98	1	0.953846153846154	1	0.983333333333333	1	0.957446808510638	0.96969696969697	0.977777777777778	0.962962962962963	0.890909090909091	1	0.938775510204082	0.971014492753623	0.979591836734694	0.963636363636364	0.966101694915254	0.936170212765957	0.956521739130435	0.981818181818182	0.975	0.911111111111111	0.96875	0.968253968253968	0.982456140350877	0.963636363636364	0.979166666666667	0.9375	0.933333333333333	1	0.979591836734694	1	0.930232558139535	0.96078431372549	0.94	0.962962962962963	0.96551724137931	0.975609756097561	1	0.980769230769231	0.957446808510638	0.96	0.966666666666667	0.925	1	1	0.957446808510638	0.944444444444444	1	0.982758620689655	0.983606557377049	1	0.938775510204082	0.938775510204082	0.985074626865672	0.975609756097561	0.971014492753623	0.981818181818182	1	0.977272727272727	0.975609756097561	0.948717948717949	0.96	0.925925925925926	0.9375	0.954545454545455	0.96078431372549	0.979591836734694	0.972972972972973	0.986486486486487	0.968253968253968	0.983050847457627	1	0.95	0.944444444444444	0	0.962962962962963	0.905660377358491	0.963636363636364	0.945945945945946	1	0.983333333333333	0.959183673469388	0.952380952380952	0.944444444444444	0.982758620689655	0.96	0.979166666666667	0.952380952380952	1	0.983333333333333	0.981481481481482	0.946428571428571	1	1	0.982456140350877	0.979166666666667	0.96	0.934782608695652	0.977777777777778	0.970149253731343	0.947368421052632	0.958333333333333	1	0.977272727272727	0.961538461538462	0.957446808510638	0.95	0.959183673469388	0.9375	0.946428571428571	0.96078431372549	1	0.981481481481482	0.953488372093023	0.967213114754098	0.980392156862745	0.956521739130435	1	0.926829268292683	0.947368421052632	0.98	0.947368421052632	0.977777777777778	0.947368421052632	0.964912280701754	0.96	1	0.948275862068966	0.923076923076923	0.951219512195122	1	0.923076923076923	1	0.897435897435897	0.978723404255319	0.96078431372549	0.945454545454545	0.970588235294118
