Var	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40
BCAR	0.0847779659730815	0.0892734841653063	-0.118086052000855	0.159126842788794	0.226622770355043	-0.237182486156895	-0.0494400624038761	-0.319608892444081	-0.0359558345069251	-0.418864519518516	-0.121399995430774	-0.0442698366493957	0.0519422004062531	0.0554422241094932	0.383334742020436	0.285618233599884	-0.0669534090817404	-0.04912857918557	-0.125670494126796	0.0369986790395986	0.00662063020193969	-0.0715703909101004	0.251431368348746	-0.220488858376279	-0.0412905812262128	-0.0488987556947018	-0.0141001017137459	0.0333646389271919	0.33738685362487	-0.0157389800370539	-0.089874266441857	0.0798997989693326	-0.0768127868862809	0.0444433667852354	-0.0629261472670309	-0.0659151539324794	-0.00422663412819784	-0.0782865994129521	-0.0763714795400217	0.0497266907843487
ACAR	0.0365390542135144	0.0209184979973879	-0.147735214913972	0.130607546563482	0.266629820075335	-0.136505619767337	-0.261983756323157	-0.438015466639163	-0.0776025845866665	0.0883959259811015	0.133447959150019	-0.282090311246542	-0.0613842597453766	0.350096005997938	-0.20167754380584	0.0623488963204325	-0.0875123238866954	0.106751939423125	0.223081369686099	-0.135727637674017	0.0855065478420812	-0.17636211533104	-0.227168832356292	0.164908709070136	-0.126410988037746	-0.073512874539913	-0.0494520286529284	-0.0862320931366396	-0.25365680609448	0.0247247427731729	0.00347897107506827	0.0620823446098509	0.0714231571336086	0.0156410067807988	0.0706328291824725	0.0110288951305258	0.058096531073003	0.0805766936103225	0.0234889192686299	-0.0398898474194083
CRYP	0.0353844341430187	-0.158684581301805	-0.118910005275335	0.163196777393725	-0.271886799763536	0.0220120196802854	0.223679692909254	-0.412848426401215	0.00690355810390623	0.137240991601458	0.117162688396255	0.0419989073486363	-0.270532852102412	0.0389367984982348	-0.0902056194796236	0.186290910975141	0.115832506003764	0.225239525177805	-0.338819724684337	0.317271353047621	-0.221386589268385	0.0269888073626617	0.056839038249741	0.209765527489446	0.256808891119044	0.181660231201842	0.0334511344582064	0.0427272120208385	-0.0158902401755285	-0.0077361799597528	-0.0254367970930313	0.0207421875709722	-0.0438301929278177	-0.0494375563218847	0.0114009613791877	-0.0113397384589229	-9.05051439057773e-05	-0.0385280197369808	0.00258194763253276	-0.00298344876447204
LYCO	0.0980393903177006	-0.0858989092946645	-0.0612773191173509	0.0392422652632888	-0.410683687379516	-0.169913655449406	0.0901426359114124	-0.178170219313557	0.314777887742456	0.195683903401731	-0.0104767927448379	-0.179400741453959	-0.0307322647015891	-0.354241282357025	0.0196591093687166	0.163925947948314	0.0124302866593784	0.0569484714471625	-0.00194637942919822	-0.269082533100357	0.217877992150583	-0.0763445827557383	-0.0778612913626768	-0.402015693462025	-0.048050692174374	-0.194397579011442	-0.0371326379066802	-0.117668442534877	-0.105975332523808	-0.000786837544402785	0.0198537010494815	0.0110989796217797	0.125580183513404	0.144860592492618	-0.120453315832168	0.0125714364869926	0.039822873033137	-0.00455459734882888	0.00510801249618472	-0.00623528017511044
LZ	0.114396961920724	0.210286900163141	0.000670622945023086	0.182608703850252	0.147440851611107	0.0387987764194072	0.175903624054504	-0.087881204540552	0.0240365701220047	-0.376050451922045	-0.0865129650963572	0.157217601859092	-0.127804412614435	-0.382327777480455	-0.114461439603844	0.0443870130146377	-0.295411656969446	0.0920269493339166	-0.0128922279218358	-0.183117469117477	0.0657959290183933	0.364118238139762	0.00968682047517885	0.237403166610588	-0.0210912698616998	0.0527641033776241	0.0487667730433253	-0.0647534362493008	-0.327655541572316	0.18948350346164	0.0968435065301459	0.0137105888141687	0.0689975683802891	0.00645519286656343	0.00192771348752745	0.0542790472011266	-0.0157191303355813	-0.0175600767738422	0.0278439243320756	-0.0339252841968056
VB1	0.219217837452682	-0.106881867135982	-0.0135971491383639	0.0975857873597401	-0.0605625518350079	-0.0917284913072275	-0.274652676691174	-0.0267509791299661	0.076588634674232	0.206041654558798	-0.044860629771164	-0.0387515678625195	0.112821473659855	-0.164138974443579	0.0720004922545978	-0.214351664893063	-0.215604615083257	0.0427880922915203	-0.0181549532260715	-0.0680715955778105	-0.156460931051674	0.12955743721366	0.0755847969729999	-0.000560982366563016	-0.0904290567290361	0.264712285274327	-0.0305653968818674	0.252417046513356	-0.00341808885633673	0.171008896285791	-0.480786264439761	0.0515337186829993	-0.203734879767364	0.198097976228033	0.296196767466812	-0.0230855956159695	0.0298846366070359	0.148260001839179	-0.00910632363073257	0.0418256685037819
VB2	0.166150455549364	-0.173819064178472	0.303996218402826	-0.0236376745495234	0.0666265189866414	-0.205967289632759	0.0526950374889166	0.0926897918563736	0.0752070010176296	-0.141967671392262	-0.0279458962260149	-0.126879852940639	-0.15835623671969	0.0366446757232306	-0.172895707244518	0.0344615857378523	0.0416741759865152	0.0349589037243637	0.113682657186698	-0.0272723290017525	-0.176045034808439	0.204952228358173	-0.156949003438613	-0.000589632014452224	0.176947152654878	-0.169842230454803	-0.186925275612098	-0.086117764705224	0.145816214068942	-0.192573692044164	0.0840444254074693	0.29651891827416	-0.357476323081931	0.215554098611137	0.0316278076737817	-0.088514220043235	-0.0923365344257848	-0.0159832627152002	0.351475568729816	-0.0726554452191252
NIAC	0.202780854337947	-0.031183834429626	0.222353959610447	-0.0166935524906624	0.0167930707435588	-0.315403898713304	-0.0354133487364606	0.0653563754968178	0.0745031907749027	0.140981237672318	-0.0859329763303718	-0.0276545301249145	-0.128531895980598	0.0132639084135342	0.168543879803121	-0.0174309406078644	0.0449511188980438	-0.149070633969392	0.0366550017967588	0.217549014280685	-0.237460983360342	0.0434043270751369	-0.00376627784909252	0.186708076388289	-0.227669007403408	0.0829192085123958	-0.324202667358718	-0.199453510614748	-0.0188514501164535	0.178565201985991	0.0921846710594408	-0.039168941661289	0.399104332803964	0.105863354184949	-0.0528748850418557	0.0772975167188644	-0.168458726474529	-0.228763128029868	-0.227819026562197	-0.0106052733853322
FDFE	0.18036686813511	-0.217159354011835	0.0418316302255614	0.174038364732057	0.0810292024968874	0.0886872713413394	-0.182489247774967	-0.0528884149287812	0.207193208754167	0.0201436210119798	-0.00141669112746987	0.0199723678541782	0.115836106114642	-0.0655174712860663	-0.0234533634350894	-0.295353969305126	-0.254327341901664	0.321931561204054	-0.0525260811619175	0.113179502576427	-0.0061374724386577	-0.0688478219195912	0.0344660161386114	0.0375329205038107	0.0120363407749994	-0.179265476126893	0.0339711091834398	-0.139718700237544	0.21784359203145	-0.0359910053971661	0.343221066343554	-0.230611648003232	-0.194129819319103	-0.0935669758137623	-0.186139306621882	0.104631675400951	-0.171062427091559	0.195892985437747	-0.254716012368809	0.000889039576034534
FF	0.165840343571268	-0.108936655080014	-0.214786416867134	0.245627685959509	0.157633689322925	0.0490229119644377	-0.0107879169153559	0.232280800100144	0.108002771899132	-0.0684484915448387	0.113808084807024	0.0432866340104398	-0.0332346111686088	0.0686717299029647	-0.102513228113721	-0.098568368328601	0.0748376212178574	0.294145448539493	0.173991437452597	0.0368023519616182	0.188174279004247	0.103527850182677	0.0648692581099225	-0.15728146605005	0.204220463493808	0.237849350693493	-0.087508299627256	-0.302086929848065	0.145477643559068	-0.167990767993048	-0.271574755537836	-0.0962260522048983	0.301899418386099	-0.0233807886150384	0.0222316941492261	-0.109933529303633	0.125928734827387	-0.243417794463923	0.087224032379331	-0.0148452996606299
VB12	0.15994014708845	-0.000493193818081862	0.38512153707415	-0.0133851229854396	0.107867212853662	-0.0460578899624844	0.0816853644079419	-0.107157441363886	0.0590239703351927	-0.0149110228436926	-0.0767137734633994	0.0792001599970032	-0.15016349822526	0.118270521757288	-0.0860546628104316	0.000735657980831819	0.249158181622167	-0.0510180513298197	0.0109517709321553	-0.155408777021184	0.25638673742988	-0.245310963104841	0.253408279667111	-0.0173114528429783	0.0293241979844052	0.299338990357688	0.153738909929453	-0.0641945970665524	-0.0518212007566548	0.0979949387933384	-0.135495785664134	-0.267803092376586	-0.10380362629774	0.0833944054910762	-0.126482534032975	0.296062149750106	-0.22438518023773	0.151575450206978	0.196941285029551	0.0272840409218119
B12A	0.0438661535112516	-0.190455254914989	0.416942342203312	0.00643360003611589	0.210815550157281	-0.186380703203937	0.151964048318643	-0.117428415305644	0.0433061311795858	0.0453659519047462	-0.0881901348088758	-0.01772606701028	-0.135208120587176	-0.0346338956077754	-0.049350861648956	-0.061999885381151	0.0910103342176403	-0.00882486977176042	0.129231975918471	0.0566267117795019	0.0784424349150277	0.159901716620821	-0.0683679141850149	-0.117036533586674	0.0906587061184519	-0.129509002224246	0.252551209614235	0.243047155035923	-0.013781295689025	-0.0338852904795222	-0.0895304747594721	-0.0239756564359803	0.11923298164289	-0.314916241233359	0.0850633481243798	-0.174541637272819	0.349068816944137	0.055042634643922	-0.340376718962049	0.0781726683053364
VC	0.0326889332180099	-0.079671467994149	-0.146773140019597	0.322485254736713	-0.178872009560833	-0.0288207407066751	0.346767634174806	-0.0927953667077515	-0.0926689372784939	-0.0459078941953444	-0.128179001514215	0.124026095538479	-0.0801095226710017	0.228607668924218	-0.187218654002066	-0.405003184273669	-0.191163165331761	-0.30929576468072	0.187629200564639	-0.148138778561507	-0.169177554195024	-0.154329691742054	0.0510252335330792	-0.131705275203358	-0.00117941059054643	-0.0385929357314664	-0.00136252835484238	0.151597106195261	0.127060546835253	0.167840441267238	0.0460081242454235	0.0299593269274228	0.10928894936259	0.0211810300980231	-0.13793106362323	-0.164363359804272	-0.0747813531657601	-0.0214679744299809	0.0824336467488994	-0.0162762395894243
VD	0.141319697550474	0.182068503149804	0.276834836262087	0.215070615463145	-0.115302001391604	0.238718907903869	-0.0305937423776897	-0.0148069465971664	-0.123289159649163	-0.0585759117444784	0.121465820735446	-0.128946507882855	0.0371499985748288	0.0291051116838172	0.0528345154788584	-0.0217149292995826	0.0717961129657952	0.126274282208875	-0.133559599157132	-0.00316543039881933	-0.077983956579926	0.0358369309226031	-0.217352153397219	-0.144210657402119	-0.31776898884489	-0.0501211861900194	-0.0592283836425931	0.0471963251167722	-0.12920974586264	-0.0684627500424818	-0.280214950605178	-0.0387620227780266	-0.0948010525831061	-0.349450310059487	-0.235859926610382	-0.23926556306735	-0.300455728677374	-0.182876131523247	0.0571539719294433	-0.0331751392455033
CALC	0.179422513558539	-0.206678403481144	0.0252722999852787	0.0296802131941297	-0.185123710217322	0.231653626543374	0.0850456945430791	0.0385116728836426	-0.0934670164267346	-0.122440718007489	-0.0791653728936883	-0.0168254711523696	0.126715172374232	0.148236104014692	-0.254647860754516	0.362939875296336	0.0150936390870567	0.0303444263159558	0.0626696373923381	-0.206175167803874	-0.149626599082938	0.130016608955407	0.0313435284937225	0.114898192316882	-0.259686000128256	-0.233260395726661	0.0866637416367229	0.0311832840700169	0.269461219682568	-0.0719375116366809	-0.113897804812494	-0.179641152127325	0.165479908180219	0.0428182885743475	0.282017844375845	0.288195021672478	-0.0265761798796824	-0.0163451426387066	-0.103502881478369	0.064261474493674
POTA	0.233191302876744	-0.0421011030200003	-0.0902466883309102	0.192889833586657	-0.0659765845326478	-0.0446441855863192	0.0038138197915847	0.13552195550696	-0.173931274255208	-0.0347002068805979	0.0666292433224754	0.031496228473786	-0.0976467037438308	0.0891478343695894	0.0319385218575507	-0.0060906262609974	-0.0666598835798183	-0.307053451459219	-0.0645290328629189	0.111251352661369	-0.118969380104738	0.0583340929516681	0.0435451972477659	-0.231569906854403	-0.13161484819133	0.124591350606738	0.0617960502713525	-0.215498921283624	-0.352936083853819	-0.424961488667037	0.0540060779543794	0.0406457043782509	-0.20697856765886	-0.00593231186668123	-0.0485949966672192	0.285216134815437	0.246298277257994	0.135650841469597	-0.176364042485399	0.0204637043805222
ZINC	0.242043724298824	-0.0664883133394511	0.0558659866521593	0.0258160863778325	-0.0161473192095695	0.112095536993457	-0.124901217062564	0.0648938591900103	0.0845594280630291	0.0433860547583211	-0.125047432220992	0.0180139661648097	0.0695430388561094	-0.129641268329143	-0.0876005831028758	0.0960340707200424	-0.149170479385675	-0.222951813381873	-0.0312098054572764	0.226516181266663	0.0874007704872735	-0.343458837197349	0.0088917635548909	0.195925836075892	0.00721466818204546	-0.0951926950778116	0.522451943734942	-0.257689682493344	-0.0154329378678609	0.0351398535196667	-0.0775490527284104	0.301031266398181	0.0300838397886698	0.0165929536929556	0.0740447998993213	-0.206016090884942	-0.0427368880659777	-0.213089767774286	0.0760518258066687	-0.00448046393801317
COPP	0.207414520659876	0.125934788219052	-0.0778296565479332	0.18078075974539	0.0784922858079846	0.00447348969759276	0.135192525626305	0.095477042323453	0.0259933383704418	0.0185626912855126	0.0980981195747702	-0.116567845243338	-0.0420796918760391	-0.242670216629802	-0.0414246123852517	0.0370284729935969	-0.047992438207142	-0.285615658792739	-0.0499102939824377	0.142612494676578	0.32580912756083	-0.225870950208431	-0.226332303670068	0.28495309050408	0.152540441141936	-0.0967034001356717	-0.336309653249594	0.314742809855256	0.167715631839876	-0.207312812649699	-0.123692066080029	-0.0776582149238313	0.0156369129808169	-0.0654490478442844	0.0160740049746204	0.147617754057715	-0.0297985192905739	0.0916438822627947	-0.0116486585654226	0.106305630005206
SODI	0.21811716075242	0.0935187764777238	-0.0912356581015874	-0.14312277980786	-0.074604550751741	-0.136950437239177	-0.191841043971914	-0.0495969142662063	0.0964083779736641	0.14517542362432	-0.208526719547786	-0.0333912018271129	0.0545239947459778	0.0769454046319027	0.0918292928095536	0.0549911721559564	-0.102717642266189	-0.128879563724124	-0.0313308419645391	-0.308747828284627	-0.138085455249532	0.125636487564466	0.195377744415398	0.129499138132296	0.266612321387855	0.0642781261084969	0.0407298232047295	0.0900180625408225	-0.0700031904418981	-0.376893091061558	0.138234566960106	-0.153394250883102	0.1731579539949	-0.376589193336315	0.0442253011182054	-0.163755389107116	-0.186247212444956	0.0211037999062008	0.173193306851861	-0.0493778019856827
CAFF	0.0636554645920148	-0.0745091521533006	0.0685635723230488	-0.14055738625023	-0.0227354685920664	-0.287291237469681	0.0672991084433318	0.344962972998215	-0.0373893154420085	-0.0648960071990596	0.547545904352984	-0.0797965607576133	-0.166764205242258	0.172565975486303	-0.0320362156616945	0.141489745935126	-0.419582492246328	0.0932064733554085	-0.259407414176838	-0.143789768490513	0.0230022267767782	-0.119395611271851	0.090110375939607	-0.024897070294092	-0.00537178279946475	0.00727609279801367	0.132452249045782	0.136530191929044	0.00795262205148809	0.137230463036754	0.0239783882582966	-0.0636768004865248	0.0670107830889327	-0.0112425892996833	-0.0421711297559617	-0.0770994347148494	-0.00676425839905324	-0.0133390116887976	-0.00155634189313326	0.0187967842747858
THEO	0.0650639099258756	-0.0694562491895094	-0.0506658403324522	-0.207620197051794	-0.0467931160768779	-0.110858636572505	0.0053874957341621	-0.110318530593917	-0.331200074495356	-0.221205455879271	0.119659687623646	-0.536701017914227	0.282541946429495	-0.302026962726646	-0.307120828648624	-0.172626178478693	0.109604121755858	-0.0863229897841749	0.0525818874345438	0.153437419895138	-0.0882465543794016	0.0398333844102397	0.196703966351457	-0.0522773772727405	0.110965181865983	0.115561742316651	0.0453284889906886	-0.0396240608021314	-0.00674757163601172	0.0680830715077453	0.0339018060042936	-0.111103850828548	0.0490369413434647	-0.038878327226435	-0.0858456806218273	0.0155272504935258	-0.0438000544982494	-0.056463419948484	-0.0105622788885183	0.0405234591469504
ALCO	0.0349372003399683	-0.0969201590028459	-0.052080260475327	0.0904630050881401	-0.194541658637946	-0.161783961432048	0.147362007048971	0.0346510752838336	0.48760256521754	-0.327488385095225	0.198999578482495	-0.0313485121058026	0.43959825658334	0.235117047980405	0.181472700209453	-0.0476599858726482	0.207761502447003	-0.0506946485520374	0.137923048115397	0.112523693199209	0.0375149654623513	0.0626545512467283	-0.0841591066461543	0.194328677304635	-0.0335092382100789	0.0608698592600495	0.103367256972661	0.115722654684537	-0.214745119550247	0.0567847282334424	0.0351186384358592	0.0124365890134968	-0.0507922994889629	-0.070029870618456	0.0484951718909566	0.0353948050230658	-0.00228525698335687	0.030777399035449	0.0431346438443186	-0.0331903589844458
S140	0.146268941034593	-0.1272677128802	-0.0178756142661803	-0.329138224840926	-0.05633167420034	0.348908211750441	0.0357248473238904	-0.0957910239085488	0.16676631509973	-0.087552690516529	0.0823506986560915	-0.0249944482844863	-0.117966127650542	0.102254797386214	-0.0368723251395604	-0.0100882698113601	-0.0433233174884353	-0.0257527879694514	0.155610611597978	-0.175561991348066	0.12234707218484	-0.0248837443380326	0.289016487114424	0.106274409092008	-0.00876966960322224	0.113438596056426	-0.282085613827183	0.0273732983307031	-0.0649897966626442	-0.0298636970113983	-0.0400326685919087	0.370477065458363	-0.118870873880721	-0.0511488298683918	-0.175209462479331	-0.0997943705251175	-0.00866197186841269	-0.0930626624856811	-0.339334553568238	0.251322584545977
S120	0.0539263281175195	-0.0737076617891344	-0.0677892767499595	-0.188796547197669	0.254140355812069	0.362308630923047	0.0240171366517954	-0.226929517257989	0.291583954683871	-0.00983472566331099	0.317583475999042	-0.110279273218453	-0.20167226164896	-0.0404149642266599	0.151937982038158	-0.096539838594546	-0.0285870815014853	-0.396440399025796	-0.0854216833928804	0.013366184981057	-0.160531953595832	0.192884703032723	-0.176220878110896	-0.171445035245739	-0.0184535561622776	-0.000441661115999274	0.0940438267486601	-0.134192383428896	0.135108557706631	0.0894670917295484	-0.0020795970307586	-0.190607838455503	0.0832074240613667	0.00716805467696942	0.114694967223677	0.00997285339945474	-0.0216104263945173	0.0576346712885409	0.165344638534431	-0.0248659741831587
M161	0.164492653593579	0.112944699653475	-0.0342746045286434	-0.288751994279649	-0.170988485217878	-0.0110024036658034	0.0939441823210427	-0.0823084342783551	-0.00781390580790003	0.0234395923380609	-0.229316847744639	0.0173860737632595	-0.029550666665518	0.203132257659602	-0.0464951206998678	0.104353337706676	-0.358417275077581	0.0618263620075813	0.206153967513493	0.426932532964972	0.264152617963273	0.119536449642542	-0.106942739686983	-0.19963056645015	-0.0935892044209232	0.0948659226848133	-0.0784281597676045	0.0428786130462746	-0.0254891348928095	0.0926066415222662	0.0877523811850895	-0.263338113381397	-0.17492197501511	-0.0675859731000149	0.123810421106988	-0.0331648495659866	0.0323800230578607	-0.137647233750282	0.168698944228134	0.13231545656145
M201	0.202566009006221	0.229619348944907	-0.0734574899297324	-0.14510788361659	-0.000231916771629926	-0.111439671860769	0.11551356694033	-0.0523360096541677	0.0343187182111852	-0.00851231140572229	0.0145305719400213	0.0337553044687204	-0.0202436348814225	-0.0825918224861783	-0.0914357237910042	-0.160067939527667	0.145989227584353	0.182472288261532	-0.100531110655575	-0.0982732548060838	-0.00929060482524013	-0.0661080374005289	-0.223793921344038	0.0127733212580875	-0.401461714620246	0.390307803214635	0.164398977496621	0.0573007282843302	0.343045055505458	-0.162417376822023	0.265069948836029	0.255222219664308	0.0949931286687786	-0.0562058167491669	0.0543987088169852	-0.00600716883076975	0.115282576823892	0.106108424890228	0.0630363279948519	0.106840681553678
M221	0.0661885004193361	0.252005041971741	0.0624139008637131	-0.042425974403709	0.0132011501593087	-0.143547729543822	-0.169163633457064	-0.194795451865195	0.0895753085770486	0.121743888685948	0.255194131710204	0.398197253753407	0.237840117892753	0.084837809991965	-0.415560868299609	-0.0727095235756927	0.06433383515002	-0.157527629669395	-0.20779099668804	0.146041201689437	0.146172736748162	0.257373477469996	0.224753086155529	-0.105861073208858	-0.0521886897127081	-0.248380043833771	-0.0933547207370041	0.00232020209892937	0.0567772478893355	-0.0283299433896458	-0.0653491876523069	0.11710247719608	0.0821566313609819	0.0452634578766606	-0.0560888901474618	0.00758700974778964	-0.00923730429605154	-0.00110837439672803	0.0237486830711827	-0.0146911285495141
