"GRMS"	"KCAL"	"PROT"	"CARB"	"SUGR"	"FIBE"	"TFAT"	"SFAT"	"MFAT"	"PFAT"	"CHOL"	"ATOC"	"ATOA"	"RET"	"VARA"	"ACAR"	"BCAR"	"CRYP"	"LYCO"	"LZ"	"VB1"	"VB2"	"NIAC"	"VB6"	"FOLA"	"FA"	"FF"	"FDFE"	"CHL"	"VB12"	"B12A"	"VC"	"VD"	"VK"	"CALC"	"PHOS"	"MAGN"	"IRON"	"ZINC"	"COPP"	"SODI"	"POTA"	"SELE"	"CAFF"	"THEO"	"ALCO"	"MOIS"	"S040"	"S060"	"S080"	"S100"	"S120"	"S140"	"S160"	"S180"	"M161"	"M181"	"M201"	"M221"	"P182"	"P183"	"P184"	"P204"	"P205"	"P225"	"P226"	"NoOfItems"
0.275120935611307	0.526853346052043	0.654017171097838	0.295424247751224	0.213501630324056	0.118353523926575	0.574407817095626	0.559886944975544	0.550911077432195	0.412751656632339	1	0.242656729284392	0.0668372762137838	0.241965553788222	0.208321369702614	-0.0304244033481307	0.0105034549667836	0.0190724932714991	0.0538445274838591	0.0482178511555913	0.301700052828088	0.454291689399836	0.406720792059422	0.291001813600651	0.201558481643433	0.0628278363425216	0.246061824042538	0.16579354201955	0.86222455200902	0.290629773233372	0.0326558993974975	0.129762687652474	0.263569338116251	0.0879782243900272	0.303443254631317	0.548935441176519	0.23995022998991	0.256468852579318	0.400206474529013	0.19307471064372	0.574005131380782	0.39221588653843	0.66052136781588	0.100436941668861	0.0701646073468959	0.0518391922879762	0.232993028449457	0.343069398396877	0.350936732509468	0.272784086458848	0.347765442974349	0.146098502465156	0.399874472028572	0.596886652190798	0.586622721170981	0.653866203425376	0.535685401045897	0.378675439675178	0.0977310726516533	0.393288474931879	0.361759828616626	0.0922725206223344	0.919698828807218	0.153061833631437	0.342918674381101	0.251972851211444	0.230034076851857
0.34479437556894	0.524545628293351	0.470317788999471	0.410892472736434	0.234250146135581	0.574316206301398	0.555315119053368	0.338472467015642	0.613039661413043	0.593741267267815	0.242656729284392	1	0.571626212183589	0.198439871485848	0.288369181532416	0.143514213910522	0.248112224787684	0.0567927732804369	0.311726618208469	0.269213615127068	0.415248922006115	0.451342434998105	0.399430441952847	0.344195486686452	0.454717378483971	0.220839829472658	0.475927845438742	0.401236199861647	0.414966876722903	0.158362166244839	0.192000185506248	0.333866211140118	0.197614179769966	0.325790477254726	0.425571246852919	0.555275702158436	0.688971149201596	0.454684433244504	0.387574131612932	0.436504495011755	0.431471340942944	0.576428814046827	0.41995897313087	0.0559794486378762	0.187922218304179	0.027654042870904	0.303412792742634	0.170262953214336	0.151755978380522	0.141233674302278	0.182494332154911	0.125390020886863	0.194859576354519	0.380713519946594	0.303926899219273	0.263653276997149	0.627230812336604	0.350453257286964	0.0841272876810582	0.606116823379305	0.433213449920266	0.0298594366905544	0.203105152288534	0.0957975233854856	0.0986367635589079	0.109484716296447	0.327556254320715
0.118169983958829	0.0734249677328576	0.13459463916842	0.0504864537434457	0.0599680328100723	0.0981731719533581	0.0747570774096261	0.053276707109711	0.0823791624364498	0.0775760134762353	0.0668372762137838	0.571626212183589	1	0.283983299875056	0.270378156706264	0.0807778096158809	0.0546749357561036	-0.0109123126253322	-0.00796999343664363	0.0347496165248446	0.188227305949999	0.246262282303508	0.18468604161563	0.189913597929678	0.184551953819908	0.237379135420306	0.0432663465978729	0.21274179019561	0.1122699329988	0.175592075468802	0.257686682020415	0.154116162607983	0.222498786954932	0.0375575630493517	0.23264042067733	0.182416668937523	0.249581391396085	0.219901098304819	0.203412774693143	0.186102058723014	0.0562983171746039	0.14546849324381	0.0828019347485513	0.00389352079579923	0.0890462803486022	-0.0341700939979746	0.115613696368485	0.0706880393837977	0.0543028938408081	0.0863760863096789	0.0814372374261391	0.114731705355699	0.0707697794237896	0.0367423681099533	0.0280975339500042	0.0131624807760001	0.0842663932314753	0.0476583964552653	0.00596439212789422	0.0838800915846595	0.0493117123844597	0.0335421520487806	0.0305721609353798	0.0292708175693136	0.0235584423331303	0.0441176240521251	0.108733112196529
0.15705199965015	0.189518316329002	0.218586110654868	0.157811074490015	0.149051895830514	0.108360860799757	0.180092434893759	0.241238357026469	0.14085935259872	0.0938542456155929	0.241965553788222	0.198439871485848	0.283983299875056	1	0.873421584131985	0.0510395508423111	0.0460277998381301	0.0300376296918696	0.0146809168404336	0.0131458071972367	0.268838129040769	0.465908993929398	0.225927416243417	0.222551577604447	0.308082724949286	0.261690598978711	0.207899638047669	0.309298234237036	0.313200042717589	0.784750852282808	0.196180715842987	0.0662280225225848	0.271411088752563	0.0184882822584251	0.331907791637336	0.307327829467327	0.206856421617504	0.355839351139447	0.257942382195327	0.692627397020225	0.156780163171282	0.22959863868457	0.189747488068774	0.079764149148278	0.064113675503354	-0.0375175477984205	0.142971774864631	0.285784223950151	0.299046573141271	0.252553305880327	0.293794864736561	0.154335092866328	0.271980996338431	0.209650373063497	0.221062684048867	0.124494904083238	0.138369211412391	0.0529040889743454	0.000596956195441961	0.0840143590836247	0.112919893163832	-0.0169849115498198	0.214353855562538	0.00441780631180486	0.0356369820033019	0.0175034758054481	0.151312071179607
0.221598654829151	0.211874916062062	0.256946079519895	0.201445983469601	0.144293009887739	0.307792921582479	0.174648754572959	0.19130663718014	0.151251633158291	0.130284083035148	0.208321369702614	0.288369181532416	0.270378156706264	0.873421584131985	1	0.385594089681564	0.52418893310226	0.0891317740404959	0.0736517876713571	0.294352902291636	0.312199942765675	0.458900326305636	0.220027211700638	0.262241365290212	0.39759145026623	0.228417262365058	0.380107652348686	0.362613964241589	0.341969791769517	0.667531722951701	0.161802145509151	0.253306385812463	0.261400991699064	0.302763166020736	0.345831109355721	0.345470112544885	0.34560020476525	0.405459900619084	0.27815604109825	0.687121653684532	0.201213111548126	0.380152026051668	0.199103797173152	0.0427274042252755	0.0481481457369441	-0.0434675900734351	0.206810100000347	0.220327089455367	0.232121777593098	0.194162729286563	0.229209655876514	0.124561246418006	0.2032999870989	0.17399483915149	0.166709703270112	0.111459536385807	0.150701494992382	0.0627230224306263	0.0709167200807922	0.116052957230362	0.185627946543865	0.00547035457214538	0.176285573373555	0.0532587444619524	0.056385967033293	0.0653894787529151	0.272194776069526
0.117655234411291	0.0446188748183208	0.068983005886211	0.0954192830037106	0.00657389243150476	0.305913085896046	-0.0168067191885127	-0.0583454730159577	-0.00875544812789017	0.0325461634206485	-0.0304244033481307	0.143514213910522	0.0807778096158809	0.0510395508423111	0.385594089681564	1	0.629923465940096	0.0652713510318436	0.0571659893672781	0.117592706520924	0.120458176700876	0.0580812802610662	0.0253763300317364	0.0800662390733139	0.182000294601621	0.0246621163187068	0.25565096342114	0.13924302229151	0.074130857057678	-0.0100493531751917	0.00382869221410768	0.215395096372096	0.0347712264142377	0.131408810344858	0.0804174530210938	0.0993807725693815	0.207122663035614	0.137307062783363	0.0700002899488801	0.114022209574457	0.086607520854775	0.224027575177059	0.0293397702337279	-0.0152313073943188	-0.00647294437269844	-0.0357531168806888	0.115691400470153	-0.0529866381762904	-0.0488661724314173	-0.0632184144955528	-0.0552472218426351	-0.0499380164106778	-0.0660353942163078	-0.0463023617234239	-0.0631779565209532	-0.046157165259147	-0.00615900661848752	-0.00709785034383811	0.121488857135139	0.0266710422490879	0.0817301437501847	0.0196787205845385	-0.0571369708927884	0.0812480763951475	0.0316584599644122	0.0753196508883717	0.18079042885336
0.179947406654586	0.107151983380174	0.149912645052834	0.135915658931228	0.036581538473485	0.438340124793745	0.0508984858269408	-0.0219924545899316	0.0716133646430696	0.108444850140585	0.0105034549667836	0.248112224787684	0.0546749357561036	0.0460277998381301	0.52418893310226	0.629923465940096	1	0.105247264690804	0.124980047761413	0.617577317959951	0.169432291461121	0.132665563586755	0.059122578869623	0.151910288914758	0.278247568146942	0.0106531489001196	0.418640305137286	0.203889688117949	0.159380083698712	0.00374415217883217	-0.0114855013707562	0.406144569616493	0.0635801152897805	0.625251296970278	0.131501055609483	0.17480418264095	0.349933731573389	0.210554169216628	0.122618212774389	0.203915033605318	0.140014908411774	0.380887233049585	0.0809905801449169	-0.0542014839782275	-0.0126160209525994	-0.0198755228459645	0.173942164966542	-0.0423399055703632	-0.0414219601189824	-0.0363496087587835	-0.0368980256266156	-0.00718762973196242	-0.0520779235362063	-0.00271835249589057	-0.0379395661809477	0.0194638214126033	0.0746924619915283	0.0414563400514376	0.14111257813666	0.0961017041888902	0.189248490634782	0.0420304474491753	-0.00448123820706395	0.0993259765540174	0.0543307032196438	0.102457273215828	0.293251011637822
0.0752735967049031	0.0535732463497856	0.0507705545089971	0.0896214179347115	0.068578696722213	0.182569691831055	0.0231367175631989	0.00384150229259923	0.0376809970002931	0.0310962950923233	0.0190724932714991	0.0567927732804369	-0.0109123126253322	0.0300376296918696	0.0891317740404959	0.0652713510318436	0.105247264690804	1	0.18146494087463	0.0759585849812855	0.0893870432016642	0.0494901162995104	0.0187025033942133	0.0603229578967635	0.0876012038253823	-0.0163703835647218	0.151893377041702	0.0574821980712162	0.0542074526853579	-0.0139316487068288	0.000816253521613699	0.266684469424387	0.0346696322782734	0.0534422685492218	0.0756088404130656	0.0740104580782449	0.137320965571473	0.0968935814442069	0.034879814377138	0.0783041319528523	0.0497884821657849	0.164303861064498	0.0293530664761169	-0.0162203069817692	-0.0270728354747799	-0.037949425497766	0.0709178288656745	-0.00246263860483864	-0.0139442856133559	-0.0215269606788429	-0.0167037156342548	-0.0188237406974436	-0.0140681130433369	0.0186659223280751	-0.00316619765415076	0.00831208029577864	0.0384275650357805	-0.00940832031450225	0.00395951043925253	0.0295660274848876	0.0413283622879194	-0.00905544155245577	-0.00738105038923682	0.0244386761395106	0.00887281902321303	0.0279305142284262	0.173573945934092
0.224258233610742	0.244944026014254	0.216909546229963	0.245958465078143	0.110714242300479	0.335002695005949	0.170531102835031	0.106190760505451	0.173192817651738	0.174711091354907	0.0538445274838591	0.311726618208469	-0.00796999343664363	0.0146809168404336	0.0736517876713571	0.0571659893672781	0.124980047761413	0.18146494087463	1	0.0423217646787141	0.311253237236294	0.175784779854356	0.200717972149012	0.139051403583265	0.275648647382492	0.12727710643208	0.294873223439389	0.240723819360126	0.174936135246206	0.0259798350238837	0.0355595960860534	0.259765267143792	0.0374139109548464	0.0698459752257122	0.200351493252929	0.236492027269446	0.314439838492306	0.259406145392181	0.171297423451987	0.194310902073231	0.264792688568653	0.361446180390313	0.252776226235264	0.0444521831349286	-0.0106545134205215	0.0674191214023886	0.206054122693544	0.0415996819425501	0.0268996496761618	0.00882640040920312	0.0481161156690699	-0.0109184038565905	0.0739825761351512	0.125030509511633	0.107415228411267	0.102812388016713	0.175123884415969	0.116297349731802	0.0389729438208327	0.172713653028835	0.168334670045358	0.0122057809035889	0.035140345739301	0.0201340701005111	0.0245376524016646	0.0209469360855921	0.0954139214278161
0.15091692236377	0.107180264747741	0.140110203116721	0.0876632799653344	0.0187664076518449	0.358426102738785	0.106477821694862	0.0227396703619955	0.144505163268046	0.148284565550074	0.0482178511555913	0.269213615127068	0.0347496165248446	0.0131458071972367	0.294352902291636	0.117592706520924	0.617577317959951	0.0759585849812855	0.0423217646787141	1	0.117308243921724	0.136825813044564	0.0424741360877248	0.124613965753462	0.24143708045626	-0.0258562843369296	0.399252319638804	0.165186062485622	0.153318536450671	0.00733782421063129	-0.00910054020481203	0.373194824021696	0.0430401525760319	0.937721642367926	0.126964022445375	0.16881180103299	0.342729379478245	0.164937630163269	0.118089784227198	0.194731180356696	0.099644554118053	0.306433362358579	0.0788841590377031	-0.0494712800074842	-0.00359226895337923	0.00238574904608872	0.145591074637769	-0.0111631630068344	-0.0166027273406881	-0.0123927537771151	-0.0112328026996922	0.000283765949558942	-0.0219124333936431	0.0476951544676253	0.00128133199639703	0.0699201738023039	0.148874670337016	0.0538832318958926	0.0397425593704047	0.135652055536741	0.227166686901714	-0.000642625079883274	0.0439322253451056	0.0364681904456376	0.0187614706723344	0.0552777778937772	0.218481415413387
0.42155864064683	0.69338933557564	0.655688954947409	0.657920436453661	0.356818019670348	0.557673222130395	0.547239773146149	0.499667675437641	0.513716444990957	0.457846721620273	0.301700052828088	0.415248922006115	0.188227305949999	0.268838129040769	0.312199942765675	0.120458176700876	0.169432291461121	0.0893870432016642	0.311253237236294	0.117308243921724	1	0.657169306511701	0.634279604149261	0.50971153220914	0.754210431051934	0.64873135270144	0.499108014298497	0.759710434123687	0.502524815930242	0.286756474415688	0.321258345171666	0.275248940374173	0.346130177322838	0.167837628658948	0.616036675531995	0.709618444381959	0.616824570738229	0.790331867388526	0.604601006487848	0.347911084152997	0.663268786807087	0.638298432277386	0.654584325545106	0.129255268829304	0.0511190039926282	0.0338069400843585	0.360304190679518	0.313836461327296	0.338086911259906	0.282625721955105	0.346021407165473	0.158841237920996	0.387687911407035	0.519356286786339	0.50110608651016	0.388485837404205	0.510877070709282	0.369193517527617	0.123920648748832	0.450579965625078	0.4245071186246	0.0716323088214796	0.278360535322026	0.0800008892255404	0.17082048776523	0.0837137637235505	0.357471503634221
0.472290291255153	0.624228373820703	0.644883117109403	0.532608769224016	0.391146804688191	0.437394013462861	0.529595812670806	0.524557660035162	0.502259146404611	0.379978647317394	0.454291689399836	0.451342434998105	0.246262282303508	0.465908993929398	0.458900326305636	0.0580812802610662	0.132665563586755	0.0494901162995104	0.175784779854356	0.136825813044564	0.657169306511701	1	0.716652637847083	0.618419500852649	0.605032690370518	0.462653565752291	0.45960658594483	0.589848122795231	0.630837253794485	0.553858518404177	0.548888900411165	0.199829685211644	0.417868340781463	0.175161304172262	0.64024468722833	0.720060726274343	0.592506774814023	0.643948125768257	0.552521525653619	0.432783822679429	0.550443693008449	0.636167464464444	0.577652323125265	0.358965497776681	0.136942721595287	0.0762570343313145	0.424027410397326	0.421014033474838	0.44275396808135	0.354726730510376	0.428446806786111	0.185201511582232	0.458406071575642	0.529991793968229	0.505461982752827	0.409675956298431	0.498458188265661	0.28699536504217	0.070493007621676	0.371218646308198	0.3470858448458	0.039999991468717	0.381835870649643	0.0563041831975848	0.158932236976081	0.0972066529032822	0.340907426531076
0.440349553757813	0.634574658261537	0.718944299787461	0.529000473604787	0.315476931455036	0.356105429685518	0.49346660138773	0.407203418453335	0.487436752665522	0.423379393197373	0.406720792059422	0.399430441952847	0.18468604161563	0.225927416243417	0.220027211700638	0.0253763300317364	0.059122578869623	0.0187025033942133	0.200717972149012	0.0424741360877248	0.634279604149261	0.716652637847083	1	0.841157606565814	0.525906740494408	0.448623553629868	0.351449643717335	0.528298579991309	0.56451457732178	0.463454226264247	0.598034439172595	0.140629665045664	0.322430867963401	0.079943185039922	0.399271588131198	0.65504668798056	0.540895294051926	0.587835644868874	0.521875306719937	0.309451949353234	0.627249743763971	0.544757293538679	0.675458785101012	0.179708938137951	0.0315420124091065	0.140040667540145	0.38911253760997	0.189655582662134	0.195342481260964	0.155698851701817	0.21264724104527	0.0961437449121805	0.270775011476467	0.447224606344522	0.409428396301921	0.459300391215195	0.480341487608061	0.468256955144479	0.126590318034911	0.420422454071648	0.308642266642004	0.215423024984893	0.408155981774027	0.190102141907951	0.31304141848305	0.217113298339114	0.206141700211296
0.403543464944745	0.47251248870158	0.517926621609718	0.433608452132967	0.308242830047897	0.363371938355145	0.330135413386478	0.270802191920484	0.324294861969304	0.292870990895458	0.291001813600651	0.344195486686452	0.189913597929678	0.222551577604447	0.262241365290212	0.0800662390733139	0.151910288914758	0.0603229578967635	0.139051403583265	0.124613965753462	0.50971153220914	0.618419500852649	0.841157606565814	1	0.476704013908167	0.360357281152648	0.366598330926893	0.463560634569255	0.467611198563248	0.459179431706576	0.724338655302243	0.268275261543833	0.313499506884249	0.158678334129914	0.354612805213664	0.516257277976906	0.486793149908264	0.490476697490525	0.441767857894652	0.270321288342481	0.424873998640169	0.50697153249633	0.446587001940888	0.0823429885834469	0.00142720139796135	0.112244154344125	0.368134853892779	0.167439852050968	0.172109721672041	0.139516874738427	0.182507081075347	0.0775846391066048	0.2089883131226	0.290488912764277	0.256598597244174	0.294463661341791	0.320643336459918	0.311073066787865	0.0875812854190163	0.285996102934703	0.246421249915383	0.185837308122032	0.28141226212736	0.160895019215509	0.232215338620862	0.181744512992565	0.228326959712818
