"BMXWT"	"PROT"	"CARB"	"SUGR"	"FIBE"	"TFAT"	"SFAT"	"MFAT"	"PFAT"	"CHOL"	"ATOC"	"ATOA"	"RET"	"VARA"	"ACAR"	"BCAR"	"CRYP"	"LYCO"	"LZ"	"VB1"	"VB2"	"NIAC"	"VB6"	"FOLA"	"FA"	"FF"	"FDFE"	"CHL"	"VB12"	"B12A"	"VC"	"VD"	"VK"	"CALC"	"PHOS"	"MAGN"	"IRON"	"ZINC"	"COPP"	"SODI"	"POTA"	"SELE"	"CAFF"	"THEO"	"ALCO"	"S040"	"S060"	"S080"	"S100"	"S120"	"S140"	"S160"	"S180"	"M161"	"M181"	"M201"	"M221"	"P182"	"P183"	"P184"	"P204"	"P205"	"P225"	"P226"
-0.0526398376839833	0.501885834488623	0.255486735808462	0.223861658478338	0.516612186337017	0.399016861784439	0.12891651167228	0.562136240533385	0.434631511566309	0.256628217405297	1	0.681355719405392	0.657018420582649	0.593792534392483	0.0389983281835182	0.110392268615638	0.0280852536484205	0.0538731151989696	0.135712330172543	0.423531592289209	0.568068235536377	0.457127161146356	0.445061813583286	0.452246469417207	0.364471309890705	0.393188765059517	0.439444727704247	0.319672372343218	0.337435191452203	0.250069664893215	0.335944722032457	0.344114624621244	0.19476321715329	0.487627749795381	0.550639807825486	0.778477350231215	0.417098132048303	0.397576570019186	0.546598361968187	0.223479497350469	0.634878688759391	0.300960355106528	0.196965239855001	0.0438357680381792	-0.096407393825485	0.0244080619444329	0.0131065803043973	-0.00918251852674924	0.0104060526605	0.0306525108358322	0.00567450473543645	0.170672887008363	0.126110725681624	0.00801471740965729	0.567149259813582	0.234948906607006	0.134433009239301	0.467741732649992	0.471507502656294	0.0340530280444102	0.209747469056631	0.0282214400787979	0.17109043948877	0.105309759857834
-0.00169941746554309	0.25824194632995	-0.0856410994250207	-0.067751454157947	0.119529847597094	-0.0367413200568856	-0.104318270674122	0.082109445571998	-0.0579362835136606	-0.0340436321610393	0.681355719405392	1	0.662824233810926	0.524028348270491	-0.0202909210263033	-0.0331599071813165	-0.062839239061508	-0.0329846536246726	-0.0325893029454553	0.241867393100952	0.249002245995539	0.171760323472617	0.21683676304852	0.21400413586651	0.300990895983235	0.0331090379553219	0.254963899075469	0.00559104627993141	0.207198731879602	0.0802269494521824	0.350710509755434	0.295588718312724	0.0147517851890129	0.311922505388427	0.257575102746546	0.440552563602505	0.133743921441954	0.121604405530894	0.12834591230292	-0.0649052209503922	0.289361001281582	0.114147758492282	-0.0200794503055472	-0.0354506280034629	-0.0474470817666435	-0.116568557205454	-0.12772178969743	-0.131444533185256	-0.134388763157885	-0.0817212401696807	-0.124349888659686	-0.0931724528197893	-0.0840521280622114	-0.113129683035634	0.0611039419269557	0.0848902027845754	-0.0428037002586613	-0.0286675001428972	0.317823876204036	0.00329554730512552	-0.0497132209318769	-0.0302262307158134	0.112216785490537	0.0340956615783271
0.00444562329922891	0.552917320763775	0.30041214315662	0.294968624242458	0.417696733758647	0.36179480348018	0.325844269394811	0.363799585580053	0.28994899715503	0.357904972570121	0.657018420582649	0.662824233810926	1	0.843373008494427	-0.041613671261172	0.0588196979702409	-0.0301929099183519	0.0898868434572251	0.196626828808143	0.517040325441388	0.648346916876752	0.470485791230016	0.524701387949454	0.575232699788426	0.573936090084787	0.35016327618784	0.594899017695945	0.365757720723298	0.464726468285567	0.314515303750208	0.313248273810313	0.465781862308974	0.239053006604784	0.663665185659796	0.643975808728778	0.646825473162351	0.608511372621331	0.430409518987982	0.386570293371919	0.285698820019725	0.568990071836402	0.456263797687792	0.0221345381303134	0.122681775822764	0.0189614718099732	0.365470781325253	0.387388353174301	0.305623955306862	0.351769450287057	0.20406083740312	0.308649054816435	0.316659782145654	0.29106530568434	0.137020298093191	0.346057496651208	0.231778008411927	0.223895062422618	0.295564125793108	0.535869359024436	0.129828644126567	0.272213946746887	0.0427316376788514	0.262110921395487	0.136674543378365
-0.0210845898928804	0.513859096665893	0.253730973452723	0.215925453052637	0.506575325008561	0.241281038350848	0.186100653585514	0.245247568792586	0.226143552455707	0.261156399998733	0.593792534392483	0.524028348270491	0.843373008494427	1	0.376896067801747	0.584219826578852	0.130129984385474	0.165730611914615	0.466563015058381	0.528589056553412	0.609144912304949	0.484885819425726	0.567814520260922	0.610658152311546	0.508887486891446	0.499975991944149	0.596996711259417	0.374653521638285	0.440328971038943	0.316673613778404	0.395503954355946	0.486431234648436	0.583234772687661	0.549489240872814	0.567054501759573	0.658616099998549	0.554888961986663	0.364276147891702	0.42707660531415	0.29334241625386	0.622194819098096	0.407424214654379	0.131590070745947	0.0908635860600569	0.0937730688646935	0.256957704346489	0.284798497113242	0.194360265085146	0.256315465825544	0.12350091870269	0.191695104800901	0.190063686924818	0.128783515079755	0.0729649358271303	0.230294323266831	0.259930614234804	0.306667936319743	0.222736014462035	0.44092164990814	0.158592279971525	0.189291186936727	0.180549837123446	0.275769322584013	0.247208475985899
-0.0458879425233656	-0.0236805114913567	0.0384613082213899	-0.0401915365917161	0.220485306098709	-0.110420183072386	-0.155091264726957	-0.0674864177012756	-0.0591303108206941	-0.145604296024676	0.0389983281835182	-0.0202909210263033	-0.041613671261172	0.376896067801747	1	0.710182778083033	0.278100778264921	0.15876864380083	0.116452164580685	0.176123960955475	0.0234268546037354	0.0842524633436667	0.166644529693395	0.186313632272743	0.0947627232333169	0.228375948527626	0.161375997245526	0.0281245114205645	0.0548576463216586	0.0833897940709247	0.22041833624091	0.115238720077151	0.319836107358153	-0.0922672350127548	-0.0383469911425871	0.119652305500036	0.092498336600883	-0.0358056191018318	0.159429191872167	0.0386327722390858	0.179849048199554	-0.0376576017705352	0.176825131881776	-0.0410040052734041	0.175802850850347	-0.0822408842928773	-0.0778712019169202	-0.120904288305986	-0.105558729881326	-0.133539214853157	-0.122431343117886	-0.133515210248462	-0.196763337990579	-0.0346619384875704	-0.065995114927974	0.0412590259974477	0.0939802057734948	-0.0686365172020953	-0.0195052087469437	0.0719606367132289	-0.189906430164611	0.231542376244498	0.0240427747852653	0.212096383774036
-0.0437128375336828	0.127322696649545	0.00758821432693692	-0.0494434670262574	0.301775436155699	-0.0971704113855188	-0.144439921047078	-0.097261811434849	-0.0143183674542646	-0.0455591894475458	0.110392268615638	-0.0331599071813165	0.0588196979702409	0.584219826578852	0.710182778083033	1	0.260828482861195	0.163713548995964	0.604426679724452	0.189019944035789	0.158059509292421	0.192409327844024	0.260243178484843	0.257818463281893	0.0674088376939132	0.399661623887263	0.201322082910934	0.149256459640246	0.114927854927601	0.111693423683567	0.250953389326755	0.198189932268595	0.746561468931	0.024817163473291	0.0852095152102065	0.245579715047938	0.104008436492703	0.0285107605108864	0.201596333108762	0.115653152791433	0.292769957725201	0.0739127658287488	0.21186954030043	-0.0138021753562501	0.138260351891417	-0.0761991447095642	-0.0574865894503879	-0.100244901824525	-0.052113336850455	-0.0725110162283287	-0.10981354897103	-0.123718767743272	-0.197166363460098	-0.077103458944626	-0.0982325042893811	0.136274474439807	0.237507249057875	-0.0289802199524657	0.00614779855984825	0.096053149813483	-0.0442432661400185	0.264767430435449	0.119729462343207	0.246351043595827
-0.0726257841316836	0.114197018188851	0.23888973524467	0.194897010139898	0.375619773667613	0.0642305977789324	0.0610466880380876	0.0390264795211121	0.0463206867533749	0.0052451043162578	0.0280852536484205	-0.062839239061508	-0.0301929099183519	0.130129984385474	0.278100778264921	0.260828482861195	1	0.220632021591548	0.178639188015514	0.222964919283998	0.0694021393164677	0.071895598694846	0.134721697594898	0.239328547906635	0.055894767786337	0.378220644390033	0.184807774079244	0.0854315204109505	0.109606539960331	0.0187075814242873	0.313624417465103	0.118114310702289	0.211184295588643	0.102446701717329	0.161004560512073	0.224918330947686	0.0879113478635226	0.090040575941283	0.263717058688278	0.113652738969067	0.263519647851685	0.0705340590741413	-0.0429119216314384	-0.0239339829908216	-0.0128153508342228	0.126096341746604	0.157672634117987	0.102146000490488	0.129872020005395	0.0187037189332463	0.118604572897762	0.0579675196269674	0.0197528903870466	0.105091336741723	0.0330985911457358	0.0913361694676565	0.156812500280024	0.0245626209055579	0.145543626360481	0.105954983625758	-0.00519055716035315	0.146381734257203	0.104021332362826	0.166794217794824
-0.0443565018020605	0.0994953550864942	0.26962845895942	0.130358293006514	0.304908612495235	-0.00801568037461942	0.118557890463682	-0.0834993718560854	-0.105693420003322	-0.0988794057432615	0.0538731151989696	-0.0329846536246726	0.0898868434572251	0.165730611914615	0.15876864380083	0.163713548995964	0.220632021591548	1	-0.00861772170174017	0.306555536364963	0.105807699367903	0.155680821966002	0.0167047836695521	0.317009055692143	0.303746575466564	0.200737952977087	0.321820791145441	-0.011971516939153	-0.0357775569286875	-0.061772655561153	0.0815385818670096	-0.0788616737026446	0.00569201712132749	0.244272596189339	0.171794113373525	0.13437739083039	0.255832745044083	0.126068253553032	0.157505050425833	0.226940548689538	0.189390534047026	0.250182479866993	0.024888877866869	-0.040015548947435	0.0101890881354225	0.179835246794172	0.193138584233583	0.158362270464329	0.213924396682838	0.129702545726559	0.222469033137104	0.0942647558342697	0.0680940295604908	0.0215022534118745	-0.0884021069829339	-0.0569535381946925	-0.0452753010564507	-0.111324543007319	-0.0598723190158957	0.0235179532366624	-0.0732913519230709	-0.0927996064373886	-0.0426308797791787	-0.122229268097972
-0.0521959334266463	0.169102436117159	0.0244911635785029	0.0257214363264625	0.258240009685906	0.00832493617678489	-0.062101594331227	-0.0177945551392401	0.118440958119616	0.125743077490161	0.135712330172543	-0.0325893029454553	0.196626828808143	0.466563015058381	0.116452164580685	0.604426679724452	0.178639188015514	-0.00861772170174017	1	0.118721568127354	0.200754282913995	0.161284041847457	0.219560558966944	0.268763895386596	0.0836127591886322	0.398791764165026	0.214091745249018	0.232802361429729	0.201473655175388	0.136848821350493	0.0190306824410276	0.320501322762542	0.895169197159408	0.0883399297547929	0.167296209727535	0.288955668851513	0.133101545592542	0.114773924133448	0.174497299888104	0.0506051010758786	0.251690733047053	0.113585741305001	0.0585165208132229	-0.00555162744438104	-0.0244727364045771	-0.0263274036916779	-0.0170589539664485	-0.00624392818359823	-0.00806917046317078	0.0706340715677455	-0.0566519286238232	-0.0432043109384044	-0.122055940085142	-0.0753307348023003	-0.0172259930910789	0.267947687490314	0.267488793704543	0.102538790455897	0.120164486149173	0.136436771996139	0.113273529142948	0.255790634296637	0.184891416995479	0.279983004137022
-0.183775387338693	0.668951370160869	0.597163451717907	0.332752748078381	0.660175076933557	0.481653899718439	0.450524657161862	0.452317873889258	0.388338632792654	0.235924034523481	0.423531592289209	0.241867393100952	0.517040325441388	0.528589056553412	0.176123960955475	0.189019944035789	0.222964919283998	0.306555536364963	0.118721568127354	1	0.610906030368192	0.710348116447615	0.593865371182836	0.842009594861539	0.763152954615913	0.596816627874454	0.841409630618557	0.406553476808043	0.499042592724581	0.281730684229423	0.274622956783769	0.429324218676005	0.205883881569857	0.599352854947962	0.663548508198197	0.579565482288792	0.789918738042526	0.521715871145157	0.571624544323859	0.59291102392974	0.638413698085804	0.652797737644382	0.0859079292555474	0.0634836011270432	-0.0585676479522637	0.346921144356379	0.359829975571285	0.292368481865058	0.359128595501632	0.232185865075442	0.405569346925493	0.459385574416376	0.432770438840947	0.314706676974563	0.436240191102923	0.424711248149834	0.396156468183517	0.373990884798683	0.433751672997949	0.278144407018182	0.228256266441172	0.277539082921251	0.402659715020599	0.309661392763831
-0.141653099818274	0.675801596856175	0.570608910810768	0.498998159394076	0.613101731469324	0.598345686466368	0.538953671183616	0.562523670790495	0.496698130530332	0.439750241054733	0.568068235536377	0.249002245995539	0.648346916876752	0.609144912304949	0.0234268546037354	0.158059509292421	0.0694021393164677	0.105807699367903	0.200754282913995	0.610906030368192	1	0.763940707745082	0.729196801267359	0.624133780153858	0.438405609979675	0.611135384042121	0.580589340885254	0.543094075320044	0.653767067074634	0.601064754203578	0.219944073851607	0.363359569350337	0.273053498413842	0.724465115682484	0.761057598668606	0.708312811406349	0.668891769154493	0.582836507975862	0.562983204552215	0.521883116244759	0.662475842952337	0.581430260893442	0.351583211087269	0.236015675163664	0.0938015666253126	0.459757314918775	0.509852142292585	0.444586313230484	0.499739915343042	0.325919682895447	0.49376383504718	0.526882644264098	0.49974182004377	0.275382476076969	0.553314625387967	0.245710974154483	0.310871454521174	0.497205960036095	0.466896076562005	0.153717631878867	0.371995528980887	0.0894256178488907	0.321317484000653	0.160248104529942
-0.124539787980502	0.699399939322426	0.533364844700987	0.39055791699086	0.485862995617265	0.551923763045477	0.460080084894229	0.532882826518512	0.471018010712245	0.306481330786359	0.457127161146356	0.171760323472617	0.470485791230016	0.484885819425726	0.0842524633436667	0.192409327844024	0.071895598694846	0.155680821966002	0.161284041847457	0.710348116447615	0.763940707745082	1	0.886290434482033	0.64081926050044	0.513756841079846	0.542921631903348	0.617787456691437	0.449575339109218	0.711794554724689	0.655680727081026	0.155984940843927	0.421306961545904	0.254762420543995	0.487737429995264	0.661416326165838	0.587989697991732	0.649122488975533	0.513314109728004	0.443672315508413	0.583747509907565	0.564683188428204	0.646465795374746	0.126796274170838	0.109661685599785	0.069738932536477	0.322500927069913	0.341011830837295	0.241146545939955	0.342118690632074	0.178597544457304	0.379765488285661	0.475966876501777	0.440435059106083	0.45098768737398	0.509392331675198	0.455757610640364	0.433187917470811	0.46446406926377	0.391585501356672	0.284280759650396	0.266772283783815	0.317039405053434	0.500178608046779	0.341184942860447
-0.0536322496566458	0.595863833223921	0.435933762012494	0.386498991836549	0.478193120337611	0.411470140523682	0.307703619526724	0.429436982500958	0.351708517484073	0.286300412495642	0.445061813583286	0.21683676304852	0.524701387949454	0.567814520260922	0.166644529693395	0.260243178484843	0.134721697594898	0.0167047836695521	0.219560558966944	0.593865371182836	0.729196801267359	0.886290434482033	1	0.522874628257895	0.390484667640985	0.483670039525553	0.495021840991969	0.461125612591834	0.754444980841353	0.708227470572009	0.225488881209701	0.5231109171688	0.308787463127449	0.406944456661017	0.591313613350985	0.616955182957087	0.540003064236296	0.486625791053421	0.473453788714231	0.388751587849229	0.614774338502025	0.506050346301903	0.135898432826796	0.127152522302203	0.0761744712181393	0.289671849184944	0.295572379323623	0.177232865378704	0.256455594490546	0.0582603672555742	0.258486067095829	0.3190339445385	0.291234404445747	0.346934553353987	0.408824526651596	0.391077102795709	0.446178399294386	0.339145146609399	0.357813683236681	0.31580521567525	0.221909626529103	0.371328121766735	0.475867791602579	0.4182041427206
-0.163010543038894	0.601888143962963	0.556932417422706	0.275874342085759	0.685163195272688	0.381219529483479	0.329376923559744	0.352850545865692	0.353396972968664	0.238602820187702	0.452246469417207	0.21400413586651	0.575232699788426	0.610658152311546	0.186313632272743	0.257818463281893	0.239328547906635	0.317009055692143	0.268763895386596	0.842009594861539	0.624133780153858	0.64081926050044	0.522874628257895	1	0.866316811428555	0.759648352958205	0.985469513566062	0.441095597772057	0.420035974678147	0.295781626156127	0.203600038744484	0.371106544654805	0.330084921484143	0.555545875102858	0.637891963278108	0.623297473198748	0.869305542046937	0.461132138682282	0.51945180513596	0.466955622821457	0.628532680226672	0.578725832302559	0.100031436505793	0.135946619108864	0.1482215800615	0.245655215195919	0.281747367707728	0.216612437990971	0.288096814792193	0.206538968114996	0.310069885874001	0.340223507979033	0.283897976400783	0.163690526742223	0.345446541992139	0.343706102780743	0.267971692272973	0.342889139706516	0.388391126137572	0.180458057735208	0.196116215550881	0.224118741570563	0.314215594165	0.242909776975972
-0.183498703630871	0.437127536753058	0.370754738678445	0.124497643116175	0.387234694148299	0.243877716866015	0.239858807051861	0.225932251406108	0.203007813294896	0.0708618206301273	0.364471309890705	0.300990895983235	0.573936090084787	0.508887486891446	0.0947627232333169	0.0674088376939132	0.055894767786337	0.303746575466564	0.0836127591886322	0.763152954615913	0.438405609979675	0.513756841079846	0.390484667640985	0.866316811428555	1	0.333484430154052	0.938506827943988	0.189296697421554	0.362964405786323	0.277384289147238	0.110928090182311	0.314095118887309	0.131780119851562	0.393119787143829	0.428832035517696	0.363831179488889	0.798626117589915	0.336799366761482	0.277253195110212	0.339040910173399	0.35755454170344	0.491387764303922	-0.0680282403288934	0.142965435399826	0.0536304169434976	0.177364664657355	0.205335362831967	0.146905715154123	0.200072173006244	0.172202115680756	0.22797965497787	0.247091207419966	0.217519554212823	0.119730605169529	0.214713611513438	0.22376608960467	0.102121520813071	0.203215531165968	0.263096812070785	0.166823412602481	0.0578347538346123	0.163425875394351	0.244295737504689	0.166393736617067
