"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64"
"S140",-0.636065596381936,0.565077624428873,-0.0356402778455735,-0.407212562679305,-0.269293697307842,0.0782929695392165,-0.0305636999300073,0.0671464651810668,-0.0385121662905869,-0.0307889594499382,0.0172061140402059,0.000673337749538833,-0.0328682194407385,-0.0106558841668034,-0.00271386953927834,-0.0419272256581223,0.00712627474103283,0.0199782520231323,0.00329627948768108,0.0295923829970647,0.00556148864766124,0.000682121510559932,-0.0192026199819236,-0.00905099105681112,0.0277302289523858,-0.0100571824192823,-0.0117678997063714,0.00655135677460293,0.00387534411245641,0.00146732210350126,-0.0220920073136966,-0.0168320257041833,0.0296845282380255,0.0135826546980186,-0.024751177724384,-0.00857927928498194,0.0366538842323237,-0.00855917833249387,-0.0166807881939754,0.0277677167817732,0.00346488405658749,-0.0253439263652368,-0.0280556681814549,0.0316214646429442,-0.00428559886885988,8.74340474441672e-06,-0.00751703936820638,0.00595414095734834,0.000543938570590759,0.00809585876266928,0.0521882086708747,-0.00448651264528502,-0.0126608465101246,0.0449181113635357,-0.00475148938327934,-0.0166149939362932,-0.0365140415666493,0.0466058996019204,0.00155372687644472,-0.000301064650875965,0.00237732083416642,0.000760489438870715,-0.00293040383467331,1.17258608426361e-05
"S160",-0.816886850636073,0.47961942723348,0.0633800363729646,-0.200690962168556,0.0464662364491364,-0.0741011535154043,0.0432054959012899,-0.00140119911721734,0.0980364066070404,-0.0272447237809386,-0.0397079395783283,0.0331903345896843,-0.00673230161442713,0.00408735304336249,-0.00885238395501838,0.0158566728074044,-0.083315037398758,-0.0229568984177835,0.0282739926318798,0.0651391567987486,0.0721862365838468,-0.0166831774974668,0.0288645353229069,-0.0151698948743162,-0.00499743881665796,0.00635959568962845,0.0101013810770887,0.0120498797169925,0.0190547317227975,-0.0162641775117209,0.0094800834810054,0.0026539465806972,0.0166960453744019,0.0331950275748779,-0.0263096407834583,0.00313628072116601,0.00461122141335899,0.0320286611562857,-0.0124034449289278,0.00297936791203162,0.0192254594494395,-0.013324959442219,0.0111006001785636,0.0258769988291603,-0.00909036080245503,0.0345621666431247,-0.00996497477721931,-0.000671901544850323,-0.00547744168880269,0.00213995463568834,0.0434567457032521,-0.047057811693892,0.00757776202752922,-0.0311027859790046,0.0309783798104931,-0.0341657488648538,0.0418681343381324,-0.0131651661150169,0.000917870255790938,0.000123857255948862,0.00623825035165429,0.00326634752473402,-0.00698734009188375,-2.10496340162578e-06
"S180",-0.744411544693897,0.505588065423715,0.0485819744155585,-0.205775958764298,0.035820826664565,-0.105653949175755,-0.00208246783959652,-0.118946270380027,0.130855710743023,-0.0111079730809319,-0.100518361236317,0.0150393859213455,0.0573663790172777,0.0419796281662405,0.032185270201603,0.0846959373812036,-0.132723409272282,-0.037175533534599,0.0777411041702927,0.0642066632029186,0.0560203608726123,-0.0107539995548624,0.0282924866876612,0.00735228561485773,0.01432968475206,0.00264082090908184,0.032470660921505,0.0455897923637488,0.0266934109399426,-0.0346167714014497,0.0110165973638273,0.0101223162814533,0.0180763820126519,0.0898570141071763,-0.0674035092681858,-0.0796831359557221,0.000471692992253097,0.0166559873248547,-0.0502568711087728,0.0143599047162814,0.0200936088234249,-0.0114452316822207,0.026627605113977,0.055461210360405,0.00379849732846876,0.06497970156502,-0.0338824836307565,-0.00133398896535985,0.0269308303558391,0.000969804938852567,-0.0563990459412256,0.0383168663408794,0.00527481402821331,-0.00870058553437314,-0.0112548470196287,0.0302800504645502,-0.0269704927211346,-0.00727816797279706,-0.00048791838279099,0.000181048103213666,0.00350204556438867,0.00175089389838829,-0.00327700378259392,8.74897517383558e-06
"MFAT",-0.620101993117237,-0.301895720222467,-0.303388989305407,-0.122853226565937,-0.000322386821640654,-0.48050137445501,-0.0314245779171788,0.174809138309112,0.110728811416985,0.0814017293591934,0.0467846028913737,0.0965302802796811,0.0244716861647474,-0.106433468923608,-0.15310812860239,0.0731640578947842,-0.0249380139725117,0.0275402169579497,0.12941796623186,0.0885110115923076,0.00907663500135707,-0.0871431418656479,0.111686804265545,0.0666868660020784,-0.00914044053671411,-0.0240780882350876,0.0878703530315906,-0.0305137133333466,0.00433520100442693,0.0148570850609063,-0.0084169219925147,0.090116617348132,0.0328058920302361,-0.0240168209892235,-0.00343577136193619,-0.035086333524464,-0.0103090984794656,-0.0461635785050031,0.00720185520680421,-0.0154292956854685,0.00721033982084834,0.051683137102866,0.00562110860029532,-0.0323612950131542,0.0153307852277981,-0.0492144105892935,-0.012834395455961,0.0156913416479882,-0.00198278926960154,0.0188941935035003,0.0112678695691272,-0.0209732107522492,-0.00775605028941458,0.025571142965557,-0.0135946434451318,0.0304270840951061,0.00582046834445735,-0.00588750341379899,-0.00680364428653023,-0.00185595580048014,0.012844969407477,-0.00373347040157236,-0.000706685288924613,3.80895308521653e-06
"M161",-0.677880546567147,0.347228809359243,0.184364203560689,-0.208583062922844,0.0155609596523052,0.00925802476510568,0.246209942371302,0.0536938365448485,0.107051564423297,-0.0460995709566542,0.0875116518801592,0.0297195859856991,-0.0881581676604346,-0.0774326580873368,-0.0867669735846431,-0.0635559855389355,-0.165320627030505,-0.108985035592816,0.0725357789855321,0.114686588809239,0.248956794232198,-0.0763322269535148,0.08675922685867,-0.0248141000554565,0.0505003097947272,0.0110422478946339,0.0351808381902045,-0.00602163233490984,0.0341385610701739,0.162624018513165,0.0398264258239764,-0.120473334404043,0.0268695988198084,-0.130282275518588,0.0563136777026296,0.130722013989656,-0.00600047361428015,0.0187042241794903,0.0316977790280653,-0.05254179732877,-0.0656460022418659,-0.0442261955530719,-0.0128739129039658,0.00791682079180203,-0.017483230834059,0.00515145596747619,0.00169244791061988,-0.00999238601162017,0.000206003289665552,0.0127083009192969,-0.0234573260870366,0.00481927641991839,-0.000412929507728372,0.00211850783024138,-0.00571396282845721,0.00826256832740719,-0.00360437378307541,-0.00128955576161345,0.000247372189616898,0.000161787048311742,9.27116345748216e-05,0.000199841401026066,0.000270765891440504,1.46572121601746e-06
"M181",-0.806760786193125,0.290205610230907,0.0684409852212183,0.135336630326486,0.230355287234503,-0.239059537565335,-0.0797082317635286,0.0506797060593829,0.0393289005428579,0.0681709693530883,0.00993799803256553,0.00173774291402598,-0.00883886571071677,-0.0345976599985786,-0.0551182528580218,0.0301798534774358,-0.132762555279878,-0.00858746567237488,-0.00179912137017403,0.0753856414505051,0.152882653310396,0.00757979063785064,0.142329358745705,0.00257876491239899,-0.0437202346293799,0.0538093027889475,0.0274387552569071,-0.0205126858515811,-0.0143041395619962,-0.0115837194952367,0.0313834332298142,0.107951393474994,0.0431293277780044,0.00917174287019478,0.0132204378622319,-0.0623421002535835,0.0149082830703526,-0.00608256345801268,-0.0316810085638683,-0.0378361695217862,-0.0178395410145342,0.0438498665763075,0.0240879341293358,-0.0550646098216487,0.00427121147388049,-0.0318328874845093,0.0574697551133945,0.0109380842037794,-0.0134087987851552,-0.0415668303746147,-0.0225166686439989,0.0307440112599696,0.0132178828079144,-0.0145877184183503,0.0124852859384719,-0.0432250819262546,-0.0101314437827214,0.0162559877355839,0.00780177400901532,0.00245343761879341,-0.00156598549357378,0.00224246161926162,0.00201627272258008,2.37906449526579e-06
"M201",-0.464318065953633,-0.28212957975832,0.670458092387055,-0.0367985878626881,0.0629703180778011,0.0518951865942432,-0.256116333454428,0.188994366918708,-0.000773954411088532,0.0810674365880524,0.0079064262550081,0.0143595650118939,0.103487490420632,-0.0126848840580395,-0.019549616723934,0.040950171026061,-0.0164703151306184,0.0720603148101301,0.0611401182795595,0.091085904231913,0.0283082871050541,0.0604964583833994,0.0546667122478448,-0.0525700920478967,-0.0520107782050799,0.112674018092487,0.00024588298218701,-0.0571862088757722,0.0133373229641044,-0.0745275624959228,-0.006208635020567,-0.0328706724247828,-0.0994419724436651,0.10356154576854,-0.0498160344868426,0.156116201148951,0.0925566665823642,-0.0651975789218764,0.0241397242328163,-0.0425116948324397,0.0606963243905533,0.0395037796464544,-0.000582190913011218,0.0177311370196004,-0.0540007380901807,-0.00861614888743162,0.00388733627235294,-0.0165373452101696,-0.0285453196200076,-0.0116129578843036,0.00889720593936125,0.01178969320036,-0.00718766556196991,-0.00274765917918943,0.00196423765149417,0.0104636034844749,-0.00965208246346604,-0.00428772415827752,-0.000411595496909801,0.000187885879840112,0.000368314990201197,0.000110400925673389,-0.000155631497700156,2.14142842845806e-06
"M221",-0.18967599656874,-0.130085750664287,0.463484375989217,-0.0284503840850022,-0.157534326816181,0.00573848843425031,-0.205745495123333,0.127200360940273,0.0424204963214973,-0.0145349473417606,-0.189878153535203,0.0836863162856178,-0.1287606519277,0.0875663427787732,-0.00246495565896729,-0.0605424980801745,0.0344746781278396,-0.646125668597549,-0.0971122743869385,-0.0508803330420955,-0.258739728180648,-0.202110249510955,0.137879359148808,0.0220472750420444,-0.0915086383587077,0.00110101959027942,0.0311582455594173,-0.0442665093945599,-0.0202708960935243,0.0549098274622732,0.000890242868502772,-0.00659136213657501,-0.00409793674814259,0.0176471822876826,-0.00769271046559181,-0.0153720976233797,0.0210469903814192,0.00686517711901391,0.0244883406123142,-0.0020232876262567,-0.00224062812500982,0.000860488546542882,0.00172774768165787,0.00337932309515888,0.0101949568098747,-0.00151208685498338,-0.00796635143538282,-0.0120931303071277,0.00591723648813906,-0.0159985451887589,0.00140650347833382,0.00095026170710043,0.00373726408058222,0.00145899080990065,0.000187949186848048,-0.00265341665930472,-0.000165866621805417,0.00118354727857558,-2.36696530989908e-06,-4.99506192025652e-05,-0.00014452537163384,-6.69913398072045e-05,-3.86061189624701e-06,5.86766355973029e-07
"PFAT",-0.688370030055974,-0.00211766663211208,0.0567489920760245,0.266704630653131,0.397768936845097,-0.316025817304428,-0.132830745572181,0.253832928076407,0.0510737331821016,0.0338219852176005,-0.164844610799186,0.0567625527477023,-0.0894610294156769,0.0607572757486908,0.119720448841146,-0.0301526551212995,0.0173585330101169,0.111340892603017,-0.0443695836771693,-0.0199957772606193,-0.0936918990585201,0.00295812328654253,-0.0388120396886572,-0.0398110967788994,-0.0344604607956629,0.0627169801427624,-0.00456532740349033,0.0147574640192112,0.0294560119387439,-0.0298457114786887,-0.0368279776501288,-0.0139701604634509,-0.0221526199248652,-0.0333681836019868,0.0185315239985153,0.0490089391536046,-0.0597973093699,0.0445801645336184,0.0108442746617395,0.0340591213245036,0.00759218839459702,-0.0329291780949504,-0.020438539531747,0.00768420080974837,0.0347885780907258,-0.00546785737126916,-0.00443181749109108,0.00453477959446619,0.0047802735955242,0.000144021349320498,-0.0014800797036899,0.00145757552794349,-0.0045914976258655,0.00317648277284315,-0.00893851533777366,0.00260355279261696,-0.000807117708608823,0.00202900103778736,0.00173347698676754,0.0259581833262088,0.00254544179267418,0.00100029571350689,0.000173893592667441,-2.85166680895275e-06
"P182",-0.668334875392626,0.0959778161421124,0.0844026051654194,0.312302117684187,0.427630421662807,-0.277839168683899,-0.142901384874139,0.205013646898538,0.0251580232441138,0.0343751755023858,-0.163135840553802,0.0420114064181194,-0.0904250708643369,0.0639765344444174,0.122416871718651,-0.0335737578842149,-0.00168729154961688,0.0928397322739294,-0.0582935902891018,-0.0145527275651356,-0.0700797389068645,0.0214819419073094,-0.00840231364945945,-0.0586527031105535,-0.0436651623511953,0.0926185666519206,-0.0210651496937316,0.0127425597302741,0.026980897037369,-0.0534711645422411,-0.0409840818067015,-0.00465904379147406,-0.0249017249389081,-0.0265480322305938,0.0302693974112072,0.0624790354896292,-0.067480443380136,0.0582352668903777,0.00716558940844496,0.0406195080440678,0.00547134535121466,-0.0422027445142127,-0.0242395311224379,0.00886638235227688,0.0399987377578903,-0.0015838705613376,0.00762848885583924,0.00518185897637723,0.00434466840318313,-0.00877114313891272,-0.00603454314822337,0.0100043674967985,-9.27762514624724e-05,-0.00502928488433112,-0.00489834100674304,-0.00582615951546663,-0.00288696821578908,0.00496557232911683,-0.000536354874667637,-0.0235402268594447,0.00393057542677754,-0.00118633259808161,0.00078165906214746,7.13181901402389e-06
"P183",-0.573756139060177,0.14731553473257,0.0892931715365695,0.16516569227252,0.320564862448249,-0.130357420606131,-0.0603319336696589,0.385532346729285,0.158937740221691,-0.0205631607119211,-0.213311407913212,0.058719977942305,-0.116841430947029,0.0984265970093892,0.199456520973523,-0.0682680940283736,0.0505541549145959,0.163494095613698,-0.0952866036685156,-0.111258133384033,-0.0848367815846511,0.0148904167982972,-0.226223051285542,0.0122986969024207,0.0605903878346029,-0.100622969111601,0.0416121544081958,0.0223344316614386,0.0451502397009993,0.174379638098956,0.0906439905289524,-0.0968508361723805,0.0120347202992303,0.00940568571240262,-0.0258566832715619,-0.0833418069466107,0.0814310728511405,-0.0418438529512864,-0.000101655477967794,-0.0515346682840464,-0.0137793185952441,0.0270709801496458,0.0301280339077242,-0.0233695808080479,-0.0482033217334617,0.00227057983574745,0.0019478040683896,-0.00844393023534749,0.000532597489106996,0.00569262827487836,0.00227238376257376,0.000874741036335686,0.00838934760221985,0.00407864615974711,0.00603934529233397,0.00132143571004338,0.00093525837186131,-0.00183452164052933,0.000111769570411845,-0.00262711693254892,0.00049509240086967,-0.000170107300084412,0.000191186418943538,-1.67346174320163e-06
"P184",-0.302829082360669,-0.354032033589107,0.621797679268163,-0.169564674811191,-0.129334080636064,0.127496405904804,-0.271666466820688,0.0209048889083376,0.049666167680809,-0.11454180964829,-0.020207405674433,-0.0220687105561015,-0.0197597331851819,-0.0661232111333468,0.00710883828552701,0.0812129913239312,0.044060536401169,0.144311847871698,0.0870913131344841,0.0481068248466151,0.0461846673609976,-0.00633154312528035,0.0745415888566641,0.122674526646231,-0.0533789406991511,0.0277474817966712,0.146458754206308,0.235990649515759,-0.259661786706159,0.00840862018676249,-0.0412395305020719,-0.117639867077602,-0.0671322518437582,-0.029233414567877,0.019920860104569,-0.0695315228634848,-0.00493844084588974,-0.012519541933006,0.0158874929801124,0.0224830470025328,-0.00993088607911123,-0.0165406578483632,-0.0158950027417276,-0.00851878711095211,0.0197651754896266,-0.012770116356158,-0.00793585725645127,0.00051867796146982,-0.000645384006636944,-0.00475818527386985,-0.00103833190777656,-0.00680770434017667,0.00845606131726257,-0.0129958676641444,0.00645963674553142,0.000379453412660667,-0.000986653557565247,0.00411320424454373,0.00071995818382201,-0.000276832695197346,-1.9920421276386e-05,-5.19359854609721e-05,9.9537908434887e-05,-7.70159123472717e-07
"P204",-0.528039324360437,0.0123245262460402,0.377822618975117,0.0777846618968731,0.261259015178302,-0.15833600454302,0.467462291516184,-0.157149312881319,-0.234648770608551,-0.0156928218993684,0.0292184839525938,-0.00233264040902462,0.103285008721548,0.189004996342856,-0.070042968011847,0.116311800469055,-0.13457433717095,-0.0227258590079953,-0.139355894887603,-0.0808920786875049,-0.0228010500267549,-0.0567392609765475,0.00941203558038127,0.0158311995653008,-0.0622818106058445,0.0216650266484223,-0.0407388622218882,0.0344473216505966,-0.00212700629314758,-0.0718833732163984,-0.121338631932362,-0.0770800504227608,-0.0767548039688829,-0.0651627615311038,-0.0324850566756769,-0.0199667908728484,-0.0074854237541926,0.0472497929525403,-0.00419347643067107,0.0131880253471815,-0.00721641521953907,0.090285140558699,0.0526887302907764,-0.0231115342770833,-0.058382984979444,0.000799915715935051,-0.0178422213469652,-0.0164068802986746,0.0122775440267068,0.0406178052367834,-0.0178217052510678,-0.0220291606875217,-0.00931221276373014,0.0123147273550904,-0.015589210613319,-0.0164475891930439,-0.00245923426961425,0.00668639451272887,2.54303817669679e-05,-0.000476549398804912,0.000381851085779823,-0.000148195390419091,0.000234526379908239,2.04514310337837e-06
"P205",-0.238178726341964,-0.383916298399392,0.762766480372814,-0.104141423928436,-0.227105909952531,0.103690132892358,-0.280259144049189,0.0599836074253841,0.0113772486186697,-0.00962296936002205,-0.0655940991028533,0.0149409361689695,-0.03894733820413,0.00966974220168117,-0.00617242694951857,-0.0153089053052566,0.0231492043668605,-0.0173349095528484,-0.0270706153891774,0.0202727163251761,0.00631391224052248,0.0200312147197793,-0.0278918199629695,0.00633997052208035,-2.57290465949273e-05,-0.0753790932083527,-0.0363366629664042,-0.0145906946258318,0.00875875958701828,0.00259160469940093,-0.012734131393602,0.0512094599907038,0.0871531153622868,-0.0288676273808892,-0.0307948469479406,0.0168795744972932,-0.0336378716413174,-0.00660974927758281,-0.0822110901986754,0.0175650309659523,0.00465957742712367,-0.003220101925916,-0.0285028121904325,-0.0127096359896512,-0.0215171787512984,0.0200002686964505,0.0623453951777873,0.0500452686915362,-0.0100608462000746,0.109105142730043,-0.000508012455759028,0.0131815396952713,-0.00475394406903346,-0.0166695330217184,-0.00974196959288284,-0.00529212014418965,-0.00182870249984633,-0.00484761174741645,0.00085982244339041,-6.13714031409321e-05,0.000457004407640136,0.000332344428867513,0.000236666220100009,-1.15185210411241e-06
"P225",-0.334109765949853,-0.365816217202371,0.745378544141695,-0.185017701129326,-0.111252700434323,0.0329482445201171,-0.0660216071580993,0.0194666927468697,-0.0196407006376053,-0.0513524205617782,0.0374967295434381,-0.0178394597296622,0.00290948701416821,-0.00405331950889073,-0.0315042991678763,0.0475770445170127,-0.0494260196417667,0.0670147864320743,0.0218662760897525,0.0383144407068221,0.0984240540418665,-0.0613344270683948,-0.0133576792290081,-0.0527375484773012,0.105101254849391,-0.028691453385159,-0.114350278765983,-0.0935838189913038,0.132985749883592,0.0191822160038583,-0.0338527212506454,0.00213308140323375,-0.0749772903349134,-0.0453480439936269,-0.0387136855974797,-0.155767318668815,-0.086532801334726,0.00892233516086117,0.104545540198662,-0.0142992340381387,0.00884291748644292,-0.00765461654156356,-0.0200158993846011,0.0487922183708999,0.0177602479712506,-0.0134974363216233,0.0190430645001002,-0.0380968861275953,-0.0491398689557921,-0.0139129299501488,0.0116720205060507,0.0113164779520805,0.00284995958391206,0.0049805001461017,0.00263536095188151,0.00181119039340309,0.000895608639549157,-0.00389976850601574,-0.000261311086095182,-0.000210749251629258,-0.000364451122682363,-0.000141375963448765,5.07685899592756e-05,2.36144746368077e-06
"P226",-0.257488789020256,-0.372079668021762,0.782622666267665,-0.0640334108349866,-0.218304664218099,0.099811369449255,-0.157749173568338,0.0529528696824649,-0.00507422406853493,0.00355583463068789,-0.0186502860440176,0.00570585525221724,0.0628558531249548,0.00272996297276603,-0.018188773072055,0.00825791130149662,0.00420026847345,0.0551437706037381,-0.03630979229635,-0.0211384023315669,0.0247726304650722,0.0544269886335389,-0.0553533834077716,-0.0212098746164021,0.0266745489565736,-0.0883959952172927,-0.0313217437495471,-0.0213260081189915,0.023280235475956,0.0109181784687491,-0.0202641652605238,0.0337843110546986,0.142016649090749,-0.107157810118503,-0.00749289915424857,0.0562593211164463,-0.0430347659549639,0.00959444712821405,-0.101606735567104,0.0456250101554896,0.0264974091366865,0.0130959692892216,0.0513875621802754,-0.0267009822191767,-0.0133222349210352,-0.00788671925302587,-0.0720171147335313,-0.0135393738929351,-0.0079478445899096,-0.0678977006952113,-0.00767684274933369,-0.00643008271985139,0.0113969718849336,0.00915792337566946,0.0190291190511211,0.00818791711695891,0.000301836217688816,0.00308390423656378,-0.000296236783126162,-0.000338339649383763,-0.000355956211553511,-0.00022257739195402,-0.00025230926528435,1.87305465970915e-07
"VITD",-0.268422377774162,-0.540787462834825,0.544219680498955,-0.25574029467507,-0.260906836806863,0.0964619775893724,-0.136727010031683,0.0477654378772221,0.0480317193600884,0.122505152999843,0.00843773211809625,0.078126826847542,0.212353532434574,0.0269436890186698,-0.0768845533015272,0.00114044229207204,0.0853971221865515,0.0839127398981474,-0.0390804529852147,-0.0700835913801303,0.0348134210306889,0.108664138028047,-0.0152493372173497,-0.0551091197641394,0.0116702902381142,0.0862949937114637,0.0150507779999903,-0.0443632650509893,0.064718940460537,-0.0352730537947765,0.118386476276377,0.0300579521925947,-0.0146692618564172,0.0393326828694703,0.0163870889267595,-0.00754020042318452,0.034309248896286,0.0679014000100653,0.0395363977567691,-0.0480652655367588,-0.0829072665582624,0.0134703193027901,0.0184604454244099,-0.000567168077151504,0.055443393888208,0.000297951481712346,-0.0164191173779059,-0.000404112625107392,0.100454666452897,0.0149923501128117,-0.00318173090098337,-0.0122645648186384,0.00422063674761332,0.00412665624398441,-0.00241418305195559,-0.00619470679728105,0.00732888016123265,0.00739332459511147,0.000728945274013812,-2.43785400731585e-05,0.000451497095694688,7.29312982542992e-05,5.94004429574952e-05,-2.38548200148163e-06
"CHOLN",-0.620908191918732,-0.461490149438903,0.173400008305525,0.025117031458524,0.0170926812549028,-0.214097509660016,0.330020975871673,-0.107492816366859,-0.136410257948793,0.125609085302918,0.0762243561351543,0.0875857210200116,0.184597688200695,0.0661062655670097,-0.151181568448382,0.12574403177197,0.060455227293456,0.0649835624546278,-0.0355662210063615,-0.0846132945232981,-0.073210614112588,-0.0506334710369857,-0.0190356135654077,0.0440026252602707,-0.0141613658306989,-0.0417353018405296,0.0756532641462155,-0.0336458879978017,0.0289445336125075,0.0505975023783674,0.0786593981107462,0.0229202674945822,-0.00503522245486502,0.0355009357626642,-0.00653366176867163,0.00763456359176867,0.0450076500576442,-0.0527482324934942,0.0123822510576478,0.00253915561670108,0.0509316472932313,-0.107537721974431,-0.0597400375268061,-0.0369657074207083,0.0326081471659143,0.0227984458675298,-0.0419423519077302,-0.00689152071004026,-0.0444822228213246,0.0169917226315529,-0.0401194713171366,-0.00898041936966028,0.0102377230341832,0.0032865441248813,-0.00538544920977696,-0.0286312903539139,0.000649194746749313,0.00535244563586866,0.000430778245589125,-0.000292846910100339,-0.000754973470374525,-0.000136290152349229,4.48469621514344e-05,1.11881408973652e-06
"VITE_ADD",0.0169633945030527,-0.621372998602928,-0.451816630389565,-0.274290207466019,-0.178422362132654,-0.301084659817931,-0.060331508592487,0.125303234456002,0.0496176619427223,0.0594253921357045,0.0612101609646522,-0.103851381525489,-0.0257549315415661,0.0477755745041256,-0.0969436422402936,0.0234752752005579,-0.0961583880278214,-0.0518298738170254,-0.0728242219302234,-0.0666375869613858,-0.0183326449534229,0.0824357645596262,0.0883323664561757,-0.00539371201490619,0.175940198931735,-0.136933184722041,-0.0199013796308582,-0.0127689054820705,-0.0521728961413524,0.00687836938011442,-0.0112829274447989,-0.130732675276195,-0.0774404421485311,0.055856592696449,-0.121151813433148,0.0271100923980402,-0.0340727664406373,0.0916795214836799,-0.100722320217955,-0.0599689005007981,0.0224766006185058,-0.0223132827345173,-0.015001874499849,0.00346075917841403,0.0115664490488005,-0.0267220754198008,0.0317566825968353,0.0140682402351711,0.00529219300333255,-0.0259082486144927,-0.0107068024437587,-0.00440025903752315,-0.00581858200839362,0.00604392280003625,-0.000198193237144845,-0.00582971269179923,0.00482912618240706,0.00140502672340979,9.29004901548346e-05,-6.07778480015173e-05,-4.99009365529794e-05,-0.000382936794325022,-4.3190368026628e-05,-4.88405605787778e-06
"B12_ADD",-0.0285336539783864,-0.66475537664743,-0.402850015272881,-0.281278896959078,-0.119212984603031,-0.151492319814074,-9.86309901638521e-05,0.0794720146261849,0.0437889976533686,0.0613292775848633,0.087261225984595,-0.134085302178213,-0.144166501015991,0.14921025734492,0.0929399360333278,-0.079046126236793,-0.136696886648679,-0.111516283600838,-0.106849624609042,-0.0489483306927756,0.148314784481125,-0.0280792428591244,-0.0920037905438732,-0.0761261589431984,-0.0618050247608474,-0.114786283413739,0.0939770095872467,0.125190005638862,0.118231345450786,-0.155548277578858,-0.0618957938527657,-0.013183751412493,0.0217718911495643,-0.010775273677851,0.0686194855904939,0.0195592791307731,0.0269525610116273,-0.0427374587695301,0.0161313019991522,-0.0176757538706946,0.0141832944757108,0.036540025644993,-0.0365128159528907,0.0216178904030148,0.02795361403071,-0.0125593799221,-0.0147980534620931,-0.0290446369834403,0.00270377019768606,0.0288403900615704,-0.00166013869988052,0.0135087643030057,0.0353661287386551,-0.00689270878619279,0.0315287007410944,0.00316114940038454,-0.00445957678671249,0.00616145453757873,0.00276752245588182,3.30741361993121e-05,5.1445816387817e-05,5.44192021466148e-05,-0.000109593711746459,6.54692149088167e-07
