"DR1TPROT"	"DR1TCARB"	"DR1TSUGR"	"DR1TFIBE"	"DR1TTFAT"	"DR1TSFAT"	"DR1TMFAT"	"DR1TPFAT"	"DR1TCHOL"	"DR1TATOC"	"DR1TATOA"	"DR1TRET"	"DR1TVARA"	"DR1TACAR"	"DR1TBCAR"	"DR1TCRYP"	"DR1TLYCO"	"DR1TLZ"	"DR1TVB1"	"DR1TVB2"	"DR1TNIAC"	"DR1TVB6"	"DR1TFOLA"	"DR1TFA"	"DR1TFF"	"DR1TFDFE"	"DR1TCHL"	"DR1TVB12"	"DR1TB12A"	"DR1TVC"	"DR1TVD"	"DR1TVK"	"DR1TCALC"	"DR1TPHOS"	"DR1TMAGN"	"DR1TIRON"	"DR1TZINC"	"DR1TCOPP"	"DR1TSODI"	"DR1TPOTA"	"DR1TSELE"	"DR1TCAFF"	"DR1TTHEO"	"DR1TALCO"	"DR1TMOIS"	"DR1TS040"	"DR1TS060"	"DR1TS080"	"DR1TS100"	"DR1TS120"	"DR1TS140"	"DR1TS160"	"DR1TS180"	"DR1TM161"	"DR1TM181"	"DR1TM201"	"DR1TM221"	"DR1TP182"	"DR1TP183"	"DR1TP184"	"DR1TP204"	"DR1TP205"	"DR1TP225"	"DR1TP226"
-0.0235652953171873	-0.032565198888435	-0.129618072067457	-0.148765119587189	0.0352655958384107	-0.02983563991578	0.0246885147229881	0.196332604419329	-0.160813763690976	0.505655258577404	1	0.547460633511454	0.0555131048825216	-0.0407650094356294	-0.119191382931771	-0.199441679948417	-0.183693373855832	-0.21112360133166	-0.0543464264898442	0.00883925066882096	0.0328919962233056	-0.00922780963692243	0.414544307482881	0.759052542669644	-0.261536397311074	0.582660860267826	-0.244969381932323	0.00996276656931499	0.0116943283480421	-0.00602140786382721	0.052824579778356	-0.1280410400788	0.360006339545905	0.105869042574782	-0.103981826504108	0.0933949856658585	0.162607024109384	-0.0913835126772115	0.201840413328278	-0.201907248030222	-0.0855597994368128	-0.174740711065398	-0.172055906449259	-0.112604913382687	0.000973458714310488	-0.0560925885617064	0.0039023004882827	-0.124272964546364	-0.0741063541982366	-0.1517902480425	-0.0568518226031668	0.0622188804178154	-0.0573674304913687	-0.11684190305085	0.0285759314233266	0.349058959715189	-0.118621183238835	0.215120566808944	0.0810791528809956	-0.0862105542384223	-0.0807129604773611	-0.129881696108486	-0.0937516447766194	-0.19774342679183
0.0904225814863705	0.355261742813532	0.191271173682489	0.277348271004464	0.206694775554096	0.220136453927948	0.183340283807833	0.197643028570539	0.0767566923905778	0.471969409174386	0.547460633511454	1	0.487736587654023	0.190668100345392	0.217265267372328	-0.00776789842952011	0.474641493200766	-0.0520256150197385	0.312458917041437	0.137468576149208	0.154302211409117	0.369147589427739	0.186414149262424	0.449991092586261	-0.234825311543429	0.304789559669408	-0.0319751750324706	0.428852072846844	0.600661812997487	0.306464808070413	0.289558565914465	0.0484430030377396	0.614264612069481	0.306138637130802	0.0729467860585928	0.549481295402053	0.257727266932688	0.260206290188142	0.369082766117485	0.130329784032446	0.060763089383952	-0.260365079409628	0.236186158635561	-0.288345903309017	-0.0566633390327899	0.34423091662834	0.384808260733378	0.0630400562584825	0.218749164855212	0.00215942479881017	0.201449713806694	0.308217072827775	0.202037718225098	0.130850245198607	0.188870939665778	0.273155316665372	0.103859573698999	0.208769756282647	0.118467028413231	-0.0169709000330798	0.0972214400104368	-0.0192012740314393	-0.118010054231106	-0.204341039799571
0.0117161356680559	0.450211198748839	0.289777926033926	0.725333164087468	0.000329547034101375	-0.0325048952166731	0.0075162856757573	0.0924971188009033	-0.0952067380454839	0.241363204222158	0.0555131048825216	0.487736587654023	1	0.927728148815749	0.958089774771915	0.144772058205053	0.34359462861513	-0.0381830486177274	0.657377040642894	0.285617052939149	0.181449123190701	0.525138379405876	0.195216658401416	0.189703587408512	0.0588986324591397	0.209965792731396	0.0498603155644241	0.236724337941091	0.782944175024317	0.457456414887866	0.263487371978771	0.0457842263440692	0.359133484852274	0.19780039865968	0.329561616285803	0.55942868833278	0.147686948975142	0.588155806878678	0.34299992010358	0.464718039107706	-0.00100534997970314	-0.00644706707527052	-0.0173793488013324	-0.155758598324115	0.0902471500999923	0.000140539280275474	-0.00913472079683612	-0.0660345362139341	-0.0423605529452231	-0.0843464683268337	-0.0647411939629069	0.0164017040118457	-0.0250555342649376	0.00278019093599563	0.00123808444574723	0.122876035917684	0.606665430126196	0.0905904478465297	0.0548874028908323	-0.0186730885754414	-0.0393412509952663	-0.0382565172511256	-0.149180811910004	-0.120483663589695
-0.0948166161417633	0.265027404544437	0.138376990508866	0.615268782642566	-0.142606558359352	-0.170997337059018	-0.155731410903325	-0.0143511919098493	-0.266838312113213	0.0916275731965335	-0.0407650094356294	0.190668100345392	0.927728148815749	1	0.973954542242002	0.0524763686279342	0.141691616507413	-0.095889899619169	0.551005687011104	0.249132135123887	0.104387500729936	0.399781552866689	0.156908051123457	0.140636231844869	0.0601801220390315	0.164031795462161	-0.0245344318442071	0.111369706181685	0.698541148818573	0.235643065832252	0.130104668688184	-0.0845608514389289	0.0732521695415755	0.00905020474199848	0.265522578187911	0.336246197420335	0.0342925806394986	0.480622197113897	0.16999499796328	0.373449316740155	-0.103504472051041	0.0898870348342294	-0.167954651129555	-0.0637741161156669	0.0804235908901918	-0.166502955793862	-0.177138186654683	-0.0879001521292131	-0.133509021657333	-0.0839964707663388	-0.155301196893586	-0.185140947839082	-0.179704603795094	-0.182961643153776	-0.162713735890388	-0.0261041116670092	0.666991868928262	-0.0173993716451486	-0.0282377685948642	-0.125115867888784	-0.232895696461377	-0.124308127993715	-0.176664770795505	-0.126625535679902
-0.0158866770257849	0.387677241757309	0.262329551543892	0.719905650558838	-0.0667529868908008	-0.108426379034739	-0.0503576897504443	0.0392324170300826	-0.130075544224331	0.115125697950832	-0.119191382931771	0.217265267372328	0.958089774771915	0.973954542242002	1	0.162183007596942	0.229329342064821	-0.0257291170974407	0.632612847273604	0.274307497891166	0.152679424212812	0.466597516758607	0.156230588728039	0.0624893839172379	0.143853533711864	0.133391052658972	0.0669698334374279	0.123690433998625	0.677873320316334	0.411633256350445	0.200850385280468	0.0376358469191736	0.200579748244628	0.121514318760546	0.345011079142439	0.445687611759225	0.0801781425897999	0.572912583416429	0.263037032971902	0.477774416683919	-0.0200250882530831	0.0786018428267205	-0.0954095769838771	-0.0793458130813252	0.119802824693027	-0.112051919255722	-0.136278967881622	-0.0968668230276483	-0.120645696268575	-0.0966250983200046	-0.139545371880556	-0.0816579896414194	-0.0930487774653509	-0.0381202589314448	-0.059203264207837	0.0490566078515432	0.644335020428908	0.0333929587770291	0.023218326940866	-0.0126499430576191	-0.0740322920841675	-0.0356156615210295	-0.126393446132749	-0.0659954527633421
0.234324766361892	0.391745384408178	0.353799488630978	0.533385642933828	0.175500483836257	0.215526343750506	0.201735947531828	0.068020856602155	0.32972795515096	-0.0125454635370206	-0.199441679948417	-0.00776789842952011	0.144772058205053	0.0524763686279342	0.162183007596942	1	0.164288124240677	0.397156415662982	0.355930542004962	0.0548803534968089	0.105685954177884	0.162971399235605	0.0707639643971365	-0.148334786224165	0.256029386759583	-0.0086271255654897	0.302199083605413	0.0394198093849594	-0.0718717697807628	0.735288327682322	0.123757052606892	0.187358332132972	0.388021533070649	0.337363139560318	0.306059370658378	0.368213729088571	0.23562308133182	0.316851572151856	0.295922178020071	0.333378721585872	0.20667435097249	-0.123108475468721	0.0213205092082921	-0.118107743617891	0.125605024515007	0.0671962517563457	0.0901033124922543	0.373344777124796	0.296841574007565	0.218370485544216	0.219224933393835	0.218594577710625	0.12300148770006	0.345424812628757	0.194382620686812	0.0664180673499628	-0.127338982180373	0.061637527706397	0.0490757322243679	0.181765467900676	0.376181695697472	0.415810417762025	-0.00877296093101293	0.118979611926555
0.477081261850332	0.654712421749913	0.573998910959909	0.552672166024546	0.59411589138002	0.601103066833273	0.596520257785162	0.426143587337389	0.437431119206474	0.446761398788219	-0.183693373855832	0.474641493200766	0.34359462861513	0.141691616507413	0.229329342064821	0.164288124240677	1	-0.210987481112249	0.521597672463114	0.331535538567236	0.533858277377541	0.668037881357161	0.119029624376929	0.0242076648865399	0.133630803655018	0.0909783167112558	0.422111748987595	0.563679218764512	0.426094110365021	0.350082445695864	0.0775814364828046	0.140435501798263	0.568060844728882	0.564460181463111	0.466103543772522	0.706702881322962	0.589752553446613	0.594773396130798	0.530597605459013	0.544636232200423	0.310412550015895	0.0256401095280182	0.390183292058396	-0.111338403177473	0.193056328007838	0.544385169939803	0.509077270405192	0.322120428513355	0.437874355676261	0.367385829072292	0.511140715416992	0.634441982087058	0.647937014428472	0.646262327969892	0.591894485592255	0.402483326685373	0.395607279068787	0.432236169476503	0.392730075220695	-0.112365747078653	0.38461414158894	-0.17556231536008	-0.100115630355494	-0.277839090420855
-0.0832493874733522	-0.140765026564009	-0.114818119348351	0.0759083916460893	-0.0727534589194446	0.0132165874342358	-0.110948505931479	-0.153037730421893	0.268114291055667	-0.194602281438482	-0.21112360133166	-0.0520256150197385	-0.0381830486177274	-0.095889899619169	-0.0257291170974407	0.397156415662982	-0.210987481112249	1	-0.165513067810986	-0.208028945088267	-0.282320529130096	-0.189547311490091	-0.151851472922473	-0.19304518520896	0.00345819188043082	-0.179589241288644	0.0785583952498015	-0.109696122013714	-0.0671968217431115	0.260981426348522	0.134363065677822	0.529147021744857	0.0298963711663028	-0.0145097935902739	-0.0967074898113119	-0.141451898649951	-0.178421206458815	-0.0576424355470028	-0.0578348723877371	-0.115956388910312	-0.052657224934326	-0.238482317999683	0.229160782944458	-0.178926480461375	-0.0964575183597264	-0.0253925157471186	0.0341653595038881	0.232348250955176	0.174358748563509	0.123823372310407	0.0837765340461829	-0.0478748580524705	-0.0652093062273939	-0.061947514177968	-0.105606334171208	-0.144641067285888	-0.181984396351989	-0.162718119015545	-0.143146300310729	0.341775252722704	0.224539269640456	0.578561388866261	0.0567953576281489	0.327659057819997
0.555616233159315	0.855370053629461	0.642071200612176	0.829630172701665	0.310591861706034	0.183458506751025	0.420564499204626	0.341821607605052	0.33489421099655	0.388273334533108	-0.0543464264898442	0.312458917041437	0.657377040642894	0.551005687011104	0.632612847273604	0.355930542004962	0.521597672463114	-0.165513067810986	1	0.667844857096138	0.71970230158653	0.77246196869932	0.635944530052749	0.20323905167916	0.638289972269012	0.520085714832184	0.568134681923484	0.645161542324098	0.493150438516514	0.581529068913208	0.591547489161084	0.120371678514149	0.646046593656423	0.696712872522793	0.785709091619289	0.863482859585563	0.451870736297769	0.776484799990168	0.601406307656829	0.826310945200635	0.606495868685451	0.321405617682102	-0.0687593784262881	0.167648223656285	0.584346467763405	-0.0299904301626446	-0.0669504463584678	-0.0118068073169837	-0.0274728866585148	0.00187334343939833	0.0261935127854748	0.304461242479162	0.244259767447135	0.435596147427682	0.410254411228707	0.444059160469586	0.434492014596139	0.333346404014659	0.310918881635907	0.16124774138744	0.398915114428983	0.0320937311624123	0.312963748352444	0.18204016034585
0.430161307484476	0.640450596260562	0.742134867513044	0.311267110572518	0.230937461543054	0.176011033246881	0.296096818899039	0.147972795431395	0.216773828678669	0.206382940695333	0.00883925066882096	0.137468576149208	0.285617052939149	0.249132135123887	0.274307497891166	0.0548803534968089	0.331535538567236	-0.208028945088267	0.667844857096138	1	0.83327628405128	0.837282650477612	0.696068792967036	0.114227082868138	0.81580892766863	0.526974664711726	0.6820775030985	0.55150654008003	0.244359081691196	0.245695902947344	0.122986491733865	-0.0401518607383798	0.402477818561387	0.642340269479674	0.748171176721026	0.460466513453662	0.493335685192183	0.425121561516714	0.341331207279235	0.815312409211458	0.285375198193623	0.867020505619965	0.0136367365516905	0.795974842462607	0.827892186658625	-0.0038348993859643	-0.0265521591592084	0.0173904720650284	0.00630402793212433	0.0487004790536797	0.0876686677480725	0.236735072252407	0.229363242942309	0.380851034495515	0.273992223641549	0.277854430766911	0.31394046232625	0.14652415906023	0.131641357585194	-0.0493665217915202	0.27226985071376	-0.114647119382955	-0.00787027340074582	-0.0876805841138972
0.828897655814902	0.829089654176077	0.792571196930831	0.490704941297084	0.65192684100504	0.550542439208571	0.710239133736982	0.57326504451257	0.554497228726069	0.56782059594474	0.0328919962233056	0.154302211409117	0.181449123190701	0.104387500729936	0.152679424212812	0.105685954177884	0.533858277377541	-0.282320529130096	0.71970230158653	0.83327628405128	1	0.789684856559604	0.695579649931302	0.150624782554506	0.774290355244987	0.539877360120914	0.86384144876327	0.713276807155546	0.0587706168809524	0.282918022257279	0.270683732648287	0.200016491261381	0.550794828898677	0.887862545534536	0.909882031095856	0.650756286792928	0.796201325745135	0.673289797966125	0.704768137462605	0.86041585398829	0.639143359607706	0.640592997747609	0.195650113550105	0.488134012427154	0.840916789081906	0.224353907446785	0.179741979762527	0.268298102653859	0.262967193753932	0.353797150236719	0.397182914678957	0.601493824703701	0.616547758783886	0.70104604864544	0.69578897446833	0.671115081940446	0.424850005471182	0.572835430410227	0.524808920079218	0.116873974514323	0.539261959461476	-0.0303132982545043	0.280765920801362	0.0917632238173676
0.436846032431752	0.745165370942201	0.738008100504969	0.548416224602766	0.334573521286309	0.273227701569565	0.408031804581539	0.257985444586356	0.258529238182093	0.38210965219115	-0.00922780963692243	0.369147589427739	0.525138379405876	0.399781552866689	0.466597516758607	0.162971399235605	0.668037881357161	-0.189547311490091	0.77246196869932	0.837282650477612	0.789684856559604	1	0.618094936549652	0.217285549836864	0.598909875449197	0.513193998729312	0.569867506640099	0.578721030474074	0.464901770527269	0.463721565144958	0.176445253743698	0.0748416828765518	0.576526746915709	0.68631729256513	0.708334973497417	0.680005363333835	0.56503548639679	0.566081536041036	0.491680575878937	0.842892525163484	0.275411130210741	0.553485468974488	0.0740051940464595	0.447868119674185	0.605234897783707	0.195633496476564	0.163858125927333	0.0209947546450125	0.0932709543914891	0.0401631425695879	0.158605355391298	0.376424797146159	0.336457025057185	0.473016000604307	0.391388419189352	0.381311182666783	0.384126220041976	0.258296632999568	0.220926894011472	0.0453551276815345	0.315334040275843	-0.0311835603297366	-0.0627060532921032	-0.125764904671644
0.471006837200293	0.521818077502608	0.397837120332175	0.287069917953734	0.239593200614948	0.0805096633139819	0.338164401652774	0.364248585696624	0.276164968353197	0.53486347507299	0.414544307482881	0.186414149262424	0.195216658401416	0.156908051123457	0.156230588728039	0.0707639643971365	0.119029624376929	-0.151851472922473	0.635944530052749	0.696068792967036	0.695579649931302	0.618094936549652	1	0.681707376592821	0.612229960355477	0.958576021966888	0.446466382373745	0.483589812295284	0.0803050825890998	0.279922840266665	0.44477271624746	0.144393055871689	0.575080939026866	0.615923488113636	0.540840727063862	0.530264301000429	0.404122072576456	0.323716108900613	0.472775756283305	0.525060231308719	0.511773477884316	0.440229030154508	-0.165235745579261	0.41247626767896	0.651785940723454	-0.0906468499542597	-0.0760980343644386	-0.119243137354105	-0.0999283766528669	-0.127560718513024	-0.0530182376392645	0.229982169458368	0.119617992445367	0.254586567288996	0.332817294779821	0.515496613339776	0.0514067380538231	0.360013985135064	0.339670041067197	0.15149064558878	0.386164049790364	0.0115027114292219	0.350875537175267	0.197234603689279
0.0395222594164346	0.0643469364907018	-0.152618511785675	0.0111025966847463	0.0431208712666553	-0.0645120287544266	0.0439600570551004	0.274982736318041	-0.0853557593799582	0.572856784463303	0.759052542669644	0.449991092586261	0.189703587408512	0.140636231844869	0.0624893839172379	-0.148334786224165	0.0242076648865399	-0.19304518520896	0.20323905167916	0.114227082868138	0.150624782554506	0.217285549836864	0.681707376592821	1	-0.16110874642449	0.861846101326297	-0.193991360247465	0.168926571015325	0.214692730237706	0.026073951585513	0.264563993234064	0.0326632534374816	0.410400111644086	0.152898941325521	-0.070706934511725	0.279576359938933	0.115784532423143	-0.0306452962567834	0.258593228547675	-0.0885652076200741	0.11384423390742	-0.176747886421682	-0.214680148859086	-0.139101608036507	0.00408921256040217	-0.0214879087997995	0.0445535763524898	-0.158494213823532	-0.0767738215121363	-0.197734759259036	-0.0900657183976189	0.0399009856598767	-0.0845788228157969	-0.141539830061977	0.0546770640660315	0.3310540078971	-0.0641909501524694	0.282334989381331	0.227920304045807	0.00996727790689768	0.0197946317508764	-0.0689311669566474	0.100653305778207	-0.0148822729109953
